Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sierra Leone,SLE,"Population ages 65 and above, total",SP.POP.65UP.TO,86643,89151,91665,94174,96685,99214,101767,104344,106923,109474,112002,114462,116857,119230,121553,123835,126068,128336,130682,133031,135426,137846,140273,142772,145313,147847,150679,153854,157063,159959,165222,165823,161212,159341,158292,156723,155695,156008,155719,154620,156562,164357,172482,178009,182512,185893,188574,191445,195151,199614,204370,208849,213252,216768,219030,221986,226296,231134,236451,242410,248529,255109,262820,271302
El Salvador,SLV,"Population ages 65 and above, total",SP.POP.65UP.TO,91512,92700,94781,97780,100941,104264,107784,111434,115024,118365,119373,118399,117772,117439,117224,117095,117582,118658,120070,121378,121912,121816,122327,123697,125486,128047,131499,135360,139763,145283,151301,157573,164103,173457,186002,199376,213654,228778,244532,260754,277457,294607,312153,330224,348896,368214,388088,398969,400978,403744,407733,412996,419120,425953,433268,440947,449254,457946,466459,474537,480676,485602,493736,504790
San Marino,SMR,"Population ages 65 and above, total",SP.POP.65UP.TO,1557,1573,1584,1593,1603,1612,1625,1632,1640,1651,1659,1682,1736,1779,1814,1856,1897,2061,2244,2319,2374,2404,2441,2509,2593,2699,2808,2905,2993,3086,3194,3317,3433,3527,3622,3732,3831,3919,4009,4085,4161,4246,4338,4439,4739,4844,4947,5171,5314,5615,5712,5671,5914,5934,5951,6082,6204,6426,6668,6812,6936,6987,7097,7342
Somalia,SOM,"Population ages 65 and above, total",SP.POP.65UP.TO,90961,94402,97845,101297,104759,108250,111752,115269,118811,122365,125950,129523,133097,136739,140167,143365,146591,150248,161037,181747,197304,197950,197538,202701,208815,215808,223045,229148,226688,220042,216658,202713,184489,184908,193086,198556,204080,209206,215795,222680,229979,237922,246071,254457,262581,269740,275673,281728,287543,292505,297488,294367,292718,302480,315160,330308,348837,367231,384591,403624,422479,438193,452491,470819
Serbia,SRB,"Population ages 65 and above, total",SP.POP.65UP.TO,435006,446318,458018,471803,489493,510633,534377,557414,579072,605622,625240,645058,664637,683994,705800,729488,754022,774776,789099,794909,803643,787738,767733,751280,747068,757161,776949,801811,829951,859778,891548,890525,927364,966100,1005745,1045859,1084540,1119817,1152130,1181793,1207739,1231265,1253650,1270421,1282654,1289394,1290835,1288280,1281896,1274427,1266957,1258848,1266685,1286397,1311556,1339891,1368282,1397669,1430485,1462969,1488202,1495938,1471355,1479510
Sub-Saharan Africa (excluding high income),SSA,"Population ages 65 and above, total",SP.POP.65UP.TO,7118775,7276414,7451270,7632901,7821006,8015157,8213958,8419150,8635790,8861448,9091091,9319879,9553160,9805450,10074514,10354282,10644314,10948703,11288020,11653687,11999710,12348169,12735520,13126629,13514667,13911851,14311045,14738679,15157158,15546401,15938374,16334936,16750442,17160690,17578598,18023434,18488006,18960588,19432058,19919057,20425152,20949013,21491253,22047764,22616197,23199198,23793166,24404130,25038605,25693529,26390607,27136527,27933240,28767692,29613445,30503114,31442711,32460971,33602256,34818304,36001266,37137549,38368117,39744709
South Sudan,SSD,"Population ages 65 and above, total",SP.POP.65UP.TO,85440,85263,85098,84520,84301,84326,83266,81835,80727,79704,78750,78939,80204,82228,85005,87902,90901,94004,97169,100333,103496,106688,109939,112958,115510,118001,120696,121884,115391,109006,110532,113828,116202,117615,121228,126030,129943,134410,136443,139539,146789,154333,162084,170245,179017,188514,198843,209943,221622,233457,247423,262392,275470,286766,287467,281563,272835,258892,259294,273764,288210,300079,312537,334441
Sub-Saharan Africa,SSF,"Population ages 65 and above, total",SP.POP.65UP.TO,7121298,7278942,7453840,7635519,7823677,8017890,8216764,8422039,8638775,8864541,9094299,9323173,9556522,9808861,10078003,10357884,10648034,10952553,11291941,11657682,12003778,12352323,12739737,13130876,13518977,13916245,14315532,14743431,15161962,15551226,15943211,16339834,16755369,17165739,17583819,18028783,18493509,18966243,19437875,19925009,20431173,20955046,21497464,22053876,22622253,23205259,23799338,24410317,25044915,25699855,26397087,27142775,27939482,28774017,29619868,30509707,31449425,32467815,33609250,34825495,36008727,37145382,38377884,39754687
Small states,SST,"Population ages 65 and above, total",SP.POP.65UP.TO,416432,425956,436156,447136,459285,471776,483813,495542,508002,520702,533483,547218,561705,574820,586907,599866,612861,625903,638018,650358,661137,667904,673547,679679,686346,694133,704786,717138,730024,744840,760539,777144,792182,806630,822321,837930,855037,873851,893090,912034,933398,958072,984413,1010890,1037005,1062960,1089692,1116152,1141646,1169999,1200318,1230120,1264983,1304358,1347557,1390900,1434927,1482052,1528179,1575338,1621917,1664561,1713377,1774059
Sao Tome and Principe,STP,"Population ages 65 and above, total",SP.POP.65UP.TO,2465,2552,2668,2783,2896,3011,3125,3235,3353,3476,3562,3633,3725,3816,3903,3984,4061,4127,4191,4266,4373,4524,4636,4695,4764,4830,4887,4951,5025,5096,5167,5264,5384,5507,5622,5727,5824,5914,5986,6047,6103,6149,6212,6304,6404,6494,6570,6631,6669,6694,6715,6733,6781,6874,6996,7154,7355,7597,7869,8157,8350,8505,8709,8928
Suriname,SUR,"Population ages 65 and above, total",SP.POP.65UP.TO,13185,14532,15486,15931,16161,16086,15953,15849,15789,15793,15885,16082,16213,16249,16325,16412,16483,16536,16571,16590,16105,15197,14424,13792,13318,13012,12842,12739,12735,12822,12882,12924,12996,13079,13241,13896,15051,16396,17922,19606,21423,23336,25321,27458,28738,29135,29676,30284,30890,31503,32155,32819,33450,34061,34755,35632,36732,38049,39489,41018,42762,44268,45838,47931
Slovak Republic,SVK,"Population ages 65 and above, total",SP.POP.65UP.TO,280132,296630,307935,319266,332607,347672,362495,377120,391338,404343,414705,423620,435275,448888,463261,476470,487591,498412,508883,519015,521023,511756,498399,483275,478749,485367,495101,508459,522355,534378,543719,550120,555919,563749,572437,581163,589558,597733,603784,608003,610476,612469,615682,619214,623918,630008,636894,644217,652078,661752,671115,681572,698107,719131,742084,767402,796287,826766,856609,886800,915123,935014,954393,979572
Slovenia,SVN,"Population ages 65 and above, total",SP.POP.65UP.TO,120496,122747,125551,129019,133310,139074,145855,152066,156856,160630,164894,169978,175347,180800,185994,191860,197948,203252,208164,212349,213583,210036,204979,199923,196406,196226,198090,201152,205094,209397,213854,218762,224002,229771,235858,243043,250630,257566,264154,270400,276602,282957,289095,294659,300394,306684,313103,319925,325825,332775,335313,338629,345406,353241,361815,371816,382282,392634,403616,414579,423036,430700,441028,452344
Sweden,SWE,"Population ages 65 and above, total",SP.POP.65UP.TO,879407,898113,917379,936968,957799,979667,1003239,1028293,1051768,1073982,1099475,1127219,1154363,1181730,1210530,1238000,1262379,1287203,1312162,1334622,1353737,1369872,1386324,1402437,1417204,1439240,1465477,1484919,1498592,1510888,1521667,1528606,1532713,1534877,1537643,1541184,1542745,1542374,1539701,1534934,1531693,1531506,1532988,1537677,1548005,1559997,1573478,1595046,1626933,1668083,1714067,1760968,1806544,1850418,1892784,1930269,1962174,1991609,2021056,2050706,2076899,2103659,2133243,2163847
Eswatini,SWZ,"Population ages 65 and above, total",SP.POP.65UP.TO,10024,10282,10543,10805,11064,11332,11616,11927,12268,12635,13024,13428,13846,14272,14709,15157,15618,16089,16563,17041,17528,18023,18515,18974,19420,19868,20293,20699,21090,21470,21839,22197,22544,22873,23140,23358,23575,23823,24124,24464,24856,25322,25888,26589,27412,28331,29266,30104,30880,31750,32845,34101,35336,36484,37667,38814,39946,41416,43091,44784,46216,47333,48940,51028
Sint Maarten (Dutch part),SXM,"Population ages 65 and above, total",SP.POP.65UP.TO,226,231,227,221,221,225,222,223,224,225,233,247,268,292,315,337,356,381,415,449,481,510,536,563,592,621,650,681,713,751,797,840,870,885,895,908,916,919,912,909,913,925,959,1013,1065,1125,1216,1325,1438,1557,1697,1880,2097,2333,2582,2864,3197,3546,3904,4298,4709,5122,5468,5749
Seychelles,SYC,"Population ages 65 and above, total",SP.POP.65UP.TO,2523,2528,2570,2618,2671,2733,2806,2889,2985,3093,3208,3294,3362,3411,3489,3602,3720,3850,3921,3995,4068,4154,4217,4247,4310,4394,4487,4752,4804,4825,4837,4898,4927,5049,5221,5349,5503,5655,5817,5952,6021,6033,6211,6112,6056,6061,6172,6187,6310,6326,6480,6248,6242,6325,6423,6593,6714,6844,6994,7191,7461,7833,9767,9978
Syrian Arab Republic,SYR,"Population ages 65 and above, total",SP.POP.65UP.TO,235592,234045,232658,231431,230319,229297,228357,227491,226735,226103,225597,225148,225136,225960,228329,233938,240847,246325,250459,254369,259732,266069,271991,279042,288475,299611,312013,325284,339442,354669,371222,388750,406748,425059,443466,461824,480148,498501,516922,534887,552029,569263,587592,607081,626642,645548,670670,703987,729266,748319,771592,794900,811138,813388,808808,809977,823882,845250,874467,914828,957243,998921,1048212,1105841
Turks and Caicos Islands,TCA,"Population ages 65 and above, total",SP.POP.65UP.TO,298,294,294,291,291,292,291,294,295,298,309,316,328,344,354,362,371,376,383,396,406,413,422,434,448,459,476,505,531,550,564,571,563,552,559,583,609,642,676,715,751,782,836,917,1016,1125,1251,1400,1560,1726,1909,2112,2322,2541,2758,3020,3325,3626,3937,4237,4473,4674,4862,5035
Chad,TCD,"Population ages 65 and above, total",SP.POP.65UP.TO,121393,123717,126400,129314,132205,134872,137380,139806,142186,144617,147154,149663,152218,154880,157477,159953,162316,164623,166931,169603,170445,171372,177389,183534,185147,186654,190841,195441,199634,203759,206736,210882,215677,217165,218595,223644,228551,231561,234572,237656,240597,243407,246583,250948,256188,260079,262756,265192,268091,271540,274984,278949,283035,287636,294151,301652,310092,319875,330669,341789,352715,364994,379351,400827
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 65 and above, total",SP.POP.65UP.TO,32872080,32302299,32388885,32826036,33232679,33831920,34762022,35857743,37076091,38382277,39757921,41217836,42650676,44150401,45793417,47443792,49010084,50588634,52404211,54427852,56418386,58342263,60295988,62236933,64214682,66364998,68627336,70900600,73294789,75927932,78633629,81304224,84152943,87344030,90717617,94254944,97907893,101696588,105859797,110141551,114288116,118327253,122253541,126037241,129538204,132974536,136542060,139995885,143216071,146438178,149983735,154138594,158994973,164480199,170670520,178077076,186355202,195613090,205532316,215627669,226154840,235917061,245928440,255597956
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 65 and above, total",SP.POP.65UP.TO,18646836,19215052,19723455,20303575,20977774,21796824,22634817,23431928,24334371,25246596,26049259,26881025,27811382,28726424,29687977,30697477,31718648,32796229,33810037,34744837,35363753,35303796,34924124,34665054,34654935,34724589,34890499,35271261,35895050,36790026,37814959,38928259,40231398,41581974,42797500,43812599,44633475,45356326,45809626,45983564,46313458,46974055,47931416,49053033,50107081,50895927,51415179,51476386,50918868,50156991,49560736,49471951,50023667,50801852,51907689,53318041,54742493,56267315,57830496,59577108,61257987,62317367,63131149,64386296
Togo,TGO,"Population ages 65 and above, total",SP.POP.65UP.TO,59330,59101,58910,58805,58943,59517,60588,62092,63858,65686,67439,69058,70560,72050,73611,75254,76992,78869,80913,83156,85696,88592,91781,95142,98559,101899,105149,108412,111682,114893,118015,121024,123916,122451,122093,126717,130726,134141,137182,140292,143420,146545,149739,153115,156703,160437,164652,169214,174002,179082,184366,190278,196775,203560,210449,218009,226396,235142,244291,253810,263272,272797,283183,294366
Thailand,THA,"Population ages 65 and above, total",SP.POP.65UP.TO,756313,776408,799667,825214,851707,878891,907095,936657,968306,1002821,1040535,1080980,1124097,1169441,1215617,1261888,1308160,1355220,1403198,1451444,1500294,1550061,1601449,1655628,1712960,1773990,1838824,1907838,1982940,2065752,2161463,2270480,2392725,2528938,2675924,2832339,2999106,3184366,3395778,3627453,3854709,4067385,4278362,4493427,4714197,4934825,5138786,5321732,5497629,5681674,5882475,6104740,6355054,6636949,6947364,7282612,7639738,8016904,8410479,8817805,9240308,9677473,10112375,10553348
Tajikistan,TJK,"Population ages 65 and above, total",SP.POP.65UP.TO,90435,92825,95702,99057,102832,106934,111107,115072,118892,122523,125818,128743,131259,133527,135814,138134,140550,143166,145613,147840,149636,150552,150799,150776,151179,155560,163605,171772,180154,186356,190097,194541,199388,204545,210845,217362,222728,225557,226082,225631,227409,231850,236455,241298,246213,250305,252721,252962,250869,247308,243750,241519,241389,243741,248504,255444,264632,275814,288757,303650,317834,332876,353616,379234
Turkmenistan,TKM,"Population ages 65 and above, total",SP.POP.65UP.TO,81287,81422,81723,82287,83249,84623,86444,88756,91370,93991,96519,98883,101005,103059,105297,107705,110320,113221,116043,118144,119331,119670,119111,118055,117199,117533,119155,121696,125465,129485,133560,138630,144415,150696,157074,162878,168015,172373,175961,179611,183879,188984,194997,201383,207455,212467,215727,216626,215135,212289,209701,208549,209238,211828,216066,221630,228382,236030,244388,253702,263938,275641,292438,314637
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 65 and above, total",SP.POP.65UP.TO,6627048,6840542,7079636,7338752,7609355,7893240,8191693,8500158,8814307,9130934,9450644,9785238,10140384,10503768,10878704,11275358,11690186,12119076,12556548,12992694,13416566,13859173,14329366,14806816,15300232,15819385,16380993,16989666,17637047,18320227,19003862,19684707,20393442,21135069,21912862,22715263,23539280,24388361,25247507,26114555,26997851,27916095,28878742,29873258,30903456,31971396,33081696,34205950,35339659,36516571,37742711,39036991,40427223,41913545,43512432,45203828,46935322,48734102,50632730,52608942,54418706,55967334,57742661,59963555
Timor-Leste,TLS,"Population ages 65 and above, total",SP.POP.65UP.TO,11876,11857,11943,12129,12395,12710,13096,13556,14041,14489,14881,15225,15509,15763,15962,15988,15953,15969,15938,15929,16134,16466,16762,17027,17221,17333,17334,17223,17026,16777,16586,16801,17390,18031,18714,19419,20149,20922,21727,19436,17656,19671,21780,23269,24198,26129,29311,33032,37442,42670,48016,52164,55274,58104,60736,63399,66205,68776,70809,72335,73405,74004,74014,73840
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 65 and above, total",SP.POP.65UP.TO,3598510,3690825,3797252,3905137,4014366,4124870,4230373,4332107,4436942,4543492,4650297,4757616,4866870,4977260,5088038,5208337,5335313,5454914,5568711,5685672,5814046,5963577,6118410,6275568,6454111,6648541,6864064,7100413,7345148,7598379,7854336,8118635,8413696,8732172,9064476,9416694,9786065,10169033,10548606,10917174,11279959,11640785,12007779,12371355,12722760,13066743,13406476,13751335,14115848,14506842,14932805,15410200,15945267,16540062,17194266,17914072,18701549,19547905,20448017,21390922,22221141,22951651,23866786,24975401
Tonga,TON,"Population ages 65 and above, total",SP.POP.65UP.TO,2059,2103,2156,2216,2282,2352,2429,2495,2547,2605,2665,2727,2785,2845,2909,2980,3061,3138,3214,3291,3369,3459,3557,3662,3782,3912,4035,4147,4242,4329,4426,4532,4647,4771,4894,5015,5140,5265,5371,5461,5546,5628,5709,5797,5897,5987,6056,6112,6146,6153,6197,6298,6379,6409,6393,6375,6362,6394,6489,6589,6697,6775,6829,6906
South Asia (IDA & IBRD),TSA,"Population ages 65 and above, total",SP.POP.65UP.TO,17970870,18579763,19289902,20058946,20822415,21533198,22194994,22834781,23496438,24218319,24995899,25750604,26569035,27512692,28475102,29449745,30433430,31415179,32391526,33374059,34361908,35332680,36310080,37311438,38318172,39328495,40350239,41388851,42455501,43563571,44715210,45910370,47167298,48495475,49872707,51295553,52777203,54320274,55928335,57602492,59327198,61111026,62977312,64891266,66785076,68647106,70518557,72424223,74403122,76501555,78743094,81161698,83734966,86335188,89414859,93015921,96887467,101011825,105371391,109924684,114265352,117547777,121293524,126298690
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65 and above, total",SP.POP.65UP.TO,7121298,7278942,7453840,7635519,7823677,8017890,8216764,8422039,8638775,8864541,9094299,9323173,9556522,9808861,10078003,10357884,10648034,10952553,11291941,11657682,12003778,12352323,12739737,13130876,13518977,13916245,14315532,14743431,15161962,15551226,15943211,16339834,16755369,17165739,17583819,18028783,18493509,18966243,19437875,19925009,20431173,20955046,21497464,22053876,22622253,23205259,23799338,24410317,25044915,25699855,26397087,27142775,27939482,28774017,29619868,30509707,31449425,32467815,33609250,34825495,36008727,37145382,38377884,39754687
Trinidad and Tobago,TTO,"Population ages 65 and above, total",SP.POP.65UP.TO,25390,26275,27670,29217,30935,32818,34844,36959,39087,41174,42386,42811,43322,43870,44455,45086,45800,46591,47414,48243,49046,49799,50513,51199,51874,52634,53421,54135,54823,55533,56290,57092,57908,58714,59509,60312,61143,61982,62868,63820,64787,65791,66951,68303,69854,68599,70445,72729,75414,78299,81997,86374,91101,96260,101924,108071,114588,121169,127016,134297,142743,149276,155130,162104
Tunisia,TUN,"Population ages 65 and above, total",SP.POP.65UP.TO,166029,167588,169123,170816,172556,174327,175945,177509,179362,181488,183941,186863,190307,194342,199102,204617,210952,218107,225812,233745,241776,249897,258064,266535,275615,285524,296739,309474,322805,335630,348455,362366,377488,393319,409668,427094,446443,467476,489638,512876,535904,557140,576821,595800,613937,630717,645855,659652,672850,686065,699837,714277,729637,746691,767527,794635,825646,858774,897236,943563,991664,1031107,1071225,1118325
Turkiye,TUR,"Population ages 65 and above, total",SP.POP.65UP.TO,1178231,1227314,1276365,1329924,1387481,1446304,1499332,1547600,1596917,1646894,1697691,1750855,1805910,1861031,1915487,1966290,2002306,2027784,2056530,2089369,2121045,2150445,2186020,2229617,2277816,2329970,2386107,2446262,2511253,2581119,2655453,2733685,2815836,2902391,2993029,3099864,3225948,3361402,3504384,3652061,3802691,3956640,4113602,4272906,4434164,4596494,4758781,4878555,5016476,5130298,5262596,5394280,5518536,5660145,5808081,5959022,6151693,6381992,6652511,7037942,7474490,7897192,8259640,8533473
Tuvalu,TUV,"Population ages 65 and above, total",SP.POP.65UP.TO,225,227,228,230,231,232,236,238,240,242,245,252,257,260,266,273,276,280,287,293,301,311,324,340,359,380,402,420,441,463,485,506,521,537,554,569,579,586,585,579,571,557,545,543,557,572,579,585,585,580,576,575,582,591,594,594,591,588,591,595,595,587,588,616
Tanzania,TZA,"Population ages 65 and above, total",SP.POP.65UP.TO,237900,246137,254787,263823,273362,283426,293940,304841,316654,329940,344664,360845,378677,398101,418862,440889,464167,488540,513347,537705,561846,586399,611286,635410,658497,680303,700676,719759,737943,756231,774592,793011,811232,829450,848068,866722,884805,902460,920218,938232,956729,976199,997066,1019559,1043705,1069901,1099052,1131911,1168971,1210573,1257083,1308665,1364919,1422543,1478187,1533402,1590804,1650917,1713149,1776632,1840763,1902373,1964036,2027307
Uganda,UGA,"Population ages 65 and above, total",SP.POP.65UP.TO,158381,165332,173160,181817,191228,201329,212090,223535,235687,248377,261446,274141,286085,298701,312287,326660,341904,357497,372934,387330,400618,413737,427022,440184,453501,467321,481485,495883,510249,524225,537623,550626,563555,575945,587007,594063,600143,606348,611883,617795,622113,625038,627536,629421,629732,629357,628943,628851,629303,631405,636121,643720,655188,671994,696404,726265,759918,796966,835157,875645,916644,957599,1000761,1046400
Ukraine,UKR,"Population ages 65 and above, total",SP.POP.65UP.TO,3125273,3228763,3309768,3397010,3497322,3643446,3790053,3907027,4066099,4227807,4347964,4479356,4649377,4808599,4978077,5157382,5341318,5549607,5744382,5880247,5933183,5896695,5820664,5791006,5807621,5809382,5827143,5897138,6013315,6144457,6265622,6389697,6524945,6655187,6813307,6871119,6857029,6885073,6832554,6707057,6647600,6705238,6865995,7068289,7229908,7296803,7328699,7354505,7229537,7068233,6921719,6770726,6750937,6744491,6787015,6938471,7083939,7250168,7390727,7515223,7638640,7702677,7330053,7002284
Upper middle income,UMC,"Population ages 65 and above, total",SP.POP.65UP.TO,44561588,44318314,44743600,45565420,46397753,47495651,48934767,50502507,52256324,54120415,56016853,58031242,60090264,62218404,64507744,66837328,69099456,71392538,73892632,76604174,79139912,81381602,83629622,85936753,88378322,91028896,93862153,96820805,100007776,103521878,107120209,110666560,114519909,118753293,123240120,127843979,132497018,137309594,142374195,147476531,152585398,157792202,163079482,168306727,173236207,178023631,182877054,187493793,191720029,195898213,200453597,205711044,211961615,219011652,226920334,236212459,246463268,257841767,269977229,282416398,295018195,306469529,317945040,329503816
Uruguay,URY,"Population ages 65 and above, total",SP.POP.65UP.TO,207114,210454,213945,217628,221620,225906,230479,235389,240518,245640,250707,255752,260712,265744,271232,277220,283710,290807,298113,304691,310416,315657,320278,324060,327514,331514,336481,342098,348009,354385,361327,368691,376061,383208,390003,396741,403699,410212,415918,421317,426658,432008,436954,441165,444973,449124,453524,457770,462004,466380,470823,474943,479113,483432,487675,492062,496670,501791,507683,513883,520920,525944,529437,535751
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,15955818,16407739,16807828,17171062,17542939,17988231,18416186,18775457,19129941,19489529,19928075,20373703,20775144,21202357,21658352,22183226,22727415,23304984,23920646,24568164,25168081,25716914,26248733,26791320,27336668,27884585,28463034,29050888,29606539,30156028,30716309,31248044,31773723,32246696,32647202,33032744,33373245,33684727,33934147,34156920,34383795,34598139,34840811,35112085,35461646,35848315,36354609,37081887,37971182,38871306,39732334,40712527,41986185,43303982,44602507,45898471,47216060,48570396,49978419,51458777,53282717,54700985,56388258,58381760
Uzbekistan,UZB,"Population ages 65 and above, total",SP.POP.65UP.TO,466973,484240,504569,526821,549603,571898,594097,616212,636784,653506,665307,671928,673276,671278,668697,666342,663990,662438,661157,657945,652268,644333,634757,625673,620249,620876,627121,638528,656319,682052,714663,755205,804416,857615,908886,956165,999507,1038140,1073790,1109627,1146315,1184346,1224140,1262640,1294622,1317837,1334416,1345970,1353535,1358425,1362181,1366758,1374663,1388830,1411937,1454071,1511416,1572938,1640432,1713541,1782985,1852586,1937350,2030414
St. Vincent and the Grenadines,VCT,"Population ages 65 and above, total",SP.POP.65UP.TO,3314,3348,3404,3484,3580,3689,3814,3947,4087,4235,4386,4537,4688,4840,4994,5147,5300,5458,5614,5772,5905,5991,6062,6136,6218,6307,6420,6546,6688,6862,7042,7189,7285,7362,7429,7492,7565,7645,7743,7856,7978,8097,8209,8325,8442,8565,8698,8822,8946,9102,9312,9559,9748,9874,10023,10189,10357,10536,10740,10980,11158,11279,11473,11716
"Venezuela, RB",VEN,"Population ages 65 and above, total",SP.POP.65UP.TO,184251,192256,200807,209957,219750,230216,241496,253736,266706,279966,293679,307972,322818,338222,354139,370857,388624,407620,428030,449486,471319,494163,518461,544029,570320,597151,625670,656103,687743,720210,753425,787689,823049,859762,897437,935834,975301,1016188,1058144,1099976,1142841,1184630,1227987,1274152,1320760,1370088,1421865,1476487,1533075,1591774,1653389,1717746,1784751,1853013,1923916,1998301,2072269,2140655,2203099,2270798,2350920,2437365,2534104,2641480
British Virgin Islands,VGB,"Population ages 65 and above, total",SP.POP.65UP.TO,414,408,401,401,399,395,399,405,413,424,436,452,463,476,496,520,548,578,609,636,660,676,686,698,708,717,729,751,779,803,823,840,848,858,876,886,889,894,901,912,927,945,978,1031,1092,1160,1234,1318,1412,1526,1630,1764,1923,2072,2217,2370,2432,2491,2716,2930,3092,3242,3394,3588
Virgin Islands (U.S.),VIR,"Population ages 65 and above, total",SP.POP.65UP.TO,2029,1865,1778,1887,1802,1812,1851,1904,2110,2260,2323,2557,2774,3095,3372,3622,3788,3796,4061,4268,4589,4691,4802,4935,5066,5207,5359,5516,5692,5889,6270,6532,6798,7075,7352,7621,7901,8205,8527,8867,9227,9608,10034,10496,10994,11506,12037,12646,13336,14034,14836,15677,16417,17149,17855,18603,19422,20251,21102,21982,22525,22719,22992,23337
Viet Nam,VNM,"Population ages 65 and above, total",SP.POP.65UP.TO,1568795,1631580,1692559,1751661,1814049,1880863,1951449,2027373,2096540,2156172,2211994,2261561,2296130,2325657,2362380,2413881,2485350,2565168,2647661,2727290,2802585,2873527,2940038,3005013,3073310,3146995,3226589,3313677,3406078,3497724,3586248,3671242,3750702,3828729,3914158,4010472,4118932,4241308,4372906,4501074,4617068,4721348,4813880,4895125,4965106,5026771,5087037,5147390,5195135,5234766,5288319,5356607,5452434,5584789,5759641,5987833,6212245,6441330,6718923,7045322,7421892,7801728,8203765,8651529
Vanuatu,VUT,"Population ages 65 and above, total",SP.POP.65UP.TO,2445,2411,2377,2346,2314,2285,2266,2262,2379,2581,2732,2835,2892,2918,2918,2904,2891,2894,2922,4363,5723,5613,5530,5474,5434,5414,5410,5413,5431,5464,5456,5402,5354,5312,5271,5233,5201,5174,5154,5141,5203,5343,5492,5661,5856,6074,6316,6580,6872,7222,7639,8083,8530,8998,9477,9945,10408,10826,11232,11698,12132,12529,12991,13516
World,WLD,"Population ages 65 and above, total",SP.POP.65UP.TO,150169003,152819627,156196594,159979459,163960830,168530231,173425547,178420794,183595833,188866541,194332664,200035593,205837809,211879802,218192940,224669685,231074145,237648097,244533136,251535203,257708070,262550681,266867282,271200522,276239273,282488222,289483246,296874644,304720657,313116481,321822983,330740526,340157449,349990394,360159274,370246629,380147300,390302319,400553574,410730715,421191439,432156390,443458819,454788153,466038773,477296716,488673972,499591522,509837745,519989327,530527236,542862755,558450973,575474344,594036013,614507599,636035290,658958696,683085748,707993242,733157917,754681903,778122533,804475697
Samoa,WSM,"Population ages 65 and above, total",SP.POP.65UP.TO,3154,3237,3303,3362,3439,3542,3675,3784,3864,3951,4042,4129,4214,4301,4390,4492,4609,4698,4751,4806,4866,4936,5042,5170,5292,5411,5537,5684,5861,6069,6297,6525,6756,6972,7168,7355,7514,7670,7833,7992,8108,8202,8353,8528,8707,8878,9031,9150,9247,9326,9423,9544,9625,9678,9750,9834,9929,10160,10496,10848,11229,11588,11961,12362
Kosovo,XKX,"Population ages 65 and above, total",SP.POP.65UP.TO,41752,42004,42388,43051,43984,45128,46500,48010,49503,50888,52329,53903,55544,57278,59062,60849,62593,64220,65725,67036,68244,69351,70205,70914,71627,72310,73095,74197,76304,79144,81797,84065,86468,89650,93429,97467,101497,105488,106230,104770,106844,111496,115296,117866,119832,121180,121912,122134,122105,121954,121478,122538,125535,128620,131714,134792,138545,143134,147908,152768,156127,158785,163358,169381
"Yemen, Rep.",YEM,"Population ages 65 and above, total",SP.POP.65UP.TO,203671,205938,208301,210412,212701,215394,218252,221321,224659,228549,232833,237330,242233,247467,252993,258818,264954,271404,278203,285387,292982,301003,309385,318200,327590,337565,347833,358599,369989,381811,394169,406883,419962,433501,447499,461996,476791,491914,507556,523579,539877,556657,574154,592278,610635,630085,650662,671363,692370,713975,736211,759572,783814,806125,825281,840238,853288,868291,884631,903106,920212,935518,957130,987734
South Africa,ZAF,"Population ages 65 and above, total",SP.POP.65UP.TO,557819,571120,587361,606359,627809,651613,677553,705477,735099,765933,797426,828510,859201,890195,921386,952899,984688,1017075,1050330,1084158,1122999,1168744,1219091,1273921,1333413,1390535,1441423,1489913,1535507,1575931,1610697,1645482,1692686,1727608,1781418,1866182,1956148,2047441,2120931,2183628,2238446,2291253,2345289,2401646,2460854,2521819,2577354,2628070,2676224,2714943,2746686,2777755,2823705,2891328,2963847,3045834,3134122,3243739,3385844,3542631,3700052,3834457,3968282,4118346
Zambia,ZMB,"Population ages 65 and above, total",SP.POP.65UP.TO,89938,93062,96528,100262,104074,107983,112078,116289,120617,125085,129688,134424,139312,144356,149554,154889,160364,165971,171669,177341,182826,188073,193078,197806,202229,206437,210487,214348,217981,221302,224264,226845,229039,230901,232459,233708,234646,235359,235904,236286,236644,237179,238003,239115,240399,241850,243601,245782,248536,251951,256040,260779,266050,271239,276958,284979,294893,305723,317638,330844,344647,358150,374057,393517
