"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Romania","ROU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.8605365853659","65.8771463414634","65.2556585365854","67.0717073170732","67.8451219512195","67.7072682926829","68.8976585365854","67.5159512195122","67.5603658536585","66.6920731707317","67.4824146341464","68.5041463414634","68.470243902439","69.0056097560976","69.499756097561","69.6139024390244","69.6987804878049","69.7419512195122","69.4804878048781","69.1531707317073","69.0909756097561","69.3682926829268","69.5317073170732","69.7263414634147","69.6587804878049","69.7068292682927","69.4963414634146","69.2268292682927","69.3880487804878","69.5307317073171","69.7412195121951","69.7843902439024","69.7843902439024","69.5634146341464","69.509756097561","69.4560975609756","69.1048780487805","69.0048780487805","69.8073170731708","70.5121951219512","71.1634146341463","71.1609756097561","71.009756097561","71.309756097561","71.5609756097561","71.9121951219512","72.1634146341463","72.5658536585366","72.5658536585366","73.309756097561","73.4585365853659","74.409756097561","74.4121951219512","75.0634146341463","74.909756097561","74.9121951219512","75.209756097561","75.209756097561","75.3585365853659","75.6073170731707","74.2536585365854","72.809756097561","75.3048780487805","",
"Russian Federation","RUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.4652195121951","67.6309512195122","67.300512195122","67.7571707317073","68.3671707317073","67.887756097561","67.9011951219512","67.5938048780488","67.4893658536586","66.8762926829268","68.1336585365854","68.3765853658537","68.3085365853659","68.2946341463415","68.320243902439","67.7239024390244","67.4875609756098","67.3763414634146","67.3909756097561","67.1143902439024","67.0339024390244","67.2639024390244","67.8060975609756","67.6526829268293","67.2026829268293","67.8568292682927","69.389756097561","69.44","69.4643902439024","69.1717073170732","68.8860975609756","68.4743902439024","66.8731707317073","64.9358536585366","64.4670731707317","64.6907317073171","65.8541463414634","66.6987804878049","67.029756097561","65.9821951219512","65.4836585365854","65.3834146341463","65.1287804878049","65.0275609756098","65.4709756097561","65.529756097561","66.7275609756098","67.5868292682927","67.9492682926829","68.6846341463415","68.8412195121951","69.6839024390244","70.0721951219512","70.5787804878049","70.7436585365854","71.1834146341463","71.6512195121951","72.4514634146342","72.6621951219512","73.0839024390244","71.3387804878049","69.900243902439","72.5456097560976","",
"Rwanda","RWA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.178","47.664","47.991","44.072","48.238","48.282","48.166","48.094","47.745","47.398","47.153","46.829","46.498","45.905","45.304","44.698","44.647","44.797","45.48","46.659","47.963","49.422","50.692","51.319","51.64","51.734","51.638","51.477","50.976","50.22","48.431","46.519","44.319","42.166","14.098","39.969","40.698","40.64","41.681","44.616","47.129","49.021","51.032","53.368","55.491","57.316","58.714","59.965","61.134","61.958","62.54","63.261","64.009","64.426","64.94","65.298","65.737","65.941","66.251","66.437","66.774","66.072","67.129","",
"South Asia","SAS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.0873224491208","45.4074913890087","45.7949812460044","46.107738142171","46.5028833287194","45.5855520787763","46.1630124042869","46.5712308601492","48.0831079082809","48.4840555676932","48.266996677513","46.6225940024217","49.634619155882","50.0919811241007","50.5843382650244","51.1909153839773","51.7083637327452","52.19266321111","52.7021972625109","53.2013466439904","53.7462123780121","54.3019451858528","54.806479276645","55.3463245729332","55.8081984893558","56.2587990337521","56.7898545352391","57.1929811523071","57.6398014726599","58.0222592267963","58.5260289496404","58.6927942660508","59.3485339153193","59.6894617835045","60.084761426453","60.4431972973417","60.8117777297616","61.33806019637","61.9324516713195","62.569875262217","62.9034529242661","63.3143587794548","63.7825105430972","64.2101550384064","64.5475422117162","64.9230046926946","65.3763377630603","65.6337813709795","65.9606723034779","66.2525670641378","66.7494206294427","67.1388839937406","67.6271411479349","68.1124022055606","68.6276836829466","69.1324736517293","69.5972508271398","69.9669332766067","70.2400079461258","70.4582926588661","69.7336736654351","67.5674425618231","68.1474413137902","",
"Saudi Arabia","SAU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.94","46.484","47.1","47.609","48.148","48.782","49.343","50.053","50.915","51.816","52.715","53.773","54.792","55.932","57.017","58.068","58.966","59.947","60.872","61.697","62.698","63.472","64.304","65.053","65.689","66.33","66.921","67.4","67.972","68.491","68.948","69.366","69.925","70.303","70.705","71.011","71.273","71.483","71.879","72.136","72.467","72.974","73.337","73.628","74.153","74.588","74.81","75.046","75.274","75.431","75.763","76.234","76.461","76.626","76.757","76.918","77.064","77.16","77.212","77.304","76.239","76.936","77.905","",
"Sudan","SDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.603","47.023","47.354","46.189","49.457","46.935","44.626","45.056","45.456","45.147","45.534","49.646","49.925","53.069","53.23","53.377","53.462","53.648","53.44","53.559","53.934","54.078","54.321","47.45","46.22","46.458","51.481","43.441","35.923","49.337","49.732","50.213","45.891","46.575","56.644","51.991","52.276","52.833","48.81","57.015","58.319","58.562","58.976","58.2","56.773","57.279","60.281","61.256","61.206","62.644","63.016","63.246","63.792","63.678","64.269","64.659","64.78","65.445","65.681","65.876","65.614","65.267","65.578","",
"Senegal","SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.878","39.917","39.856","39.882","39.885","39.838","39.961","40.083","40.268","40.459","40.825","41.219","41.753","42.557","43.211","44.099","45.098","46.152","47.197","48.196","49.142","49.85","50.564","51.153","52.015","52.758","53.928","54.819","55.774","56.438","56.948","57.139","57.112","56.996","56.955","56.839","56.672","56.591","56.418","56.609","56.943","57.564","58.231","59.122","60.027","60.915","61.75","62.543","63.242","63.923","64.615","65.262","65.457","66.072","66.452","66.879","67.497","67.75","68.097","68.526","68.006","67.093","67.913","",
"Singapore","SGP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.6946829268293","65.5179512195122","66.285756097561","66.7147073170732","67.0743902439024","67.512512195122","67.797","68.1193170731707","68.2882682926829","68.6862682926829","68.9131219512195","69.1883414634146","69.3467804878049","69.7398048780488","70.2013414634146","70.7834390243902","71.1650731707317","71.3711219512195","71.546756097561","71.6392195121951","72.190243902439","72.5878048780488","72.6878048780488","73.0365853658537","73.290243902439","73.890243902439","74.2463414634146","74.5487804878049","74.6975609756098","74.9463414634146","75.2951219512195","75.6463414634146","75.9463414634146","76.0463414634146","76.1975609756098","76.2951219512195","76.5951219512195","76.8975609756097","77.3","77.5512195121951","77.9512195121951","78.2512195121951","78.5512195121951","79.0390243902439","79.490243902439","79.990243902439","80.1414634146341","80.4414634146342","80.790243902439","81.2414634146342","81.5414634146342","81.7439024390244","81.9951219512195","82.2463414634147","82.4951219512195","82.7439024390244","82.8463414634146","83.0951219512195","83.2975609756098","83.5951219512195","83.5439024390244","83.0926829268293","82.8951219512195","",
"Solomon Islands","SLB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.741","48.434","49.254","50.049","50.859","51.659","52.461","53.208","54.239","55.163","56.072","56.978","57.797","58.594","59.356","58.078","60.749","60.864","61.911","62.388","62.8","63.161","63.509","63.762","63.998","64.29","63.76","64.764","64.973","65.186","65.392","65.579","65.767","65.958","66.188","66.381","66.59","66.742","66.92","67.069","67.225","67.364","67.515","67.644","67.801","67.936","68.09","67.986","68.404","68.466","68.732","68.908","69.084","69.188","69.234","69.583","69.801","69.988","70.173","70.382","70.199","70.348","70.742","",
"Sierra Leone","SLE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","33.961","34.412","34.875","35.344","35.87","36.363","36.868","37.434","37.846","38.249","38.793","39.269","39.767","40.217","40.691","41.173","41.631","42.06","42.46","42.873","43.13","43.364","43.571","43.8","43.916","43.888","43.792","44.047","44.047","44.021","44.057","43.506","43.621","43.594","42.925","42.716","43.68","43.715","42.789","42.071","45.05","45.661","46.359","46.963","47.577","48.237","49.323","50.365","51.526","52.626","53.693","54.62","55.451","56.313","56.393","57.189","58.404","58.652","59.796","60.255","59.763","60.062","60.411","",
"El Salvador","SLV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.084","48.849","49.6","50.253","50.734","50.897","50.964","50.852","50.775","50.9","51.41","52.241","53.019","54.048","54.668","54.875","54.627","54.024","53.245","52.2","47.975","48.161","51.105","52.203","54.85","57.025","57.741","59.669","61.476","59.685","62.55","63.856","64.657","65.235","65.838","66.33","67.076","67.895","68.478","69.379","69.865","69.598","70.232","70.14","70.34","70.44","70.773","71.108","71.424","71.576","71.848","71.859","71.831","71.771","71.746","71.814","72.025","72.311","72.555","72.559","71.061","70.748","71.475","",
"San Marino","SMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.452","43.563","43.877","44.1","44.3","44.544","44.76","44.97","45.173","45.37","45.557","45.747","45.94","46.131","43.818","44.182","44.568","46.918","46.95","47.305","47.489","47.666","47.83","48.166","48.459","48.281","48.37","48.903","43.835","46.717","47.105","26.565","27.312","50.648","50.327","50.6","50.447","50.195","50.66","50.525","50.66","50.74","50.731","50.614","50.538","50.661","50.597","50.515","51.12","51.853","50.563","51.304","53.161","53.843","54.277","54.857","55.044","55.654","56.375","57.078","55.967","55.28","56.107","",
"Serbia","SRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.934","64.0574146341464","64.4788292682927","64.8923658536585","64.7863902439024","65.0941707317073","65.7846829268293","65.418","65.6322926829268","65.6410975609756","66.0954634146342","66.5294390243903","67.1144390243903","67.5273902439024","68.0056829268293","68.182243902439","68.4552926829268","68.7467317073171","68.673756097561","68.5989024390244","68.7906341463415","68.7252195121951","68.6682926829268","68.2849024390244","68.3783414634146","68.7808048780488","68.904","69.0934878048781","69.5157073170732","69.7707804878049","70.2292195121951","70.6177073170732","70.8009268292683","70.9655609756098","71.2506585365854","71.6894878048781","71.485243902439","71.5843658536585","71.1872926829268","69.7154390243902","71.5829268292683","72.2341463414634","72.2853658536585","72.4365853658537","72.6829268292683","72.8341463414634","73.3853658536585","73.6317073170732","73.8853658536585","73.9853658536585","74.3365853658537","74.5365853658537","74.8365853658537","75.1853658536585","75.3365853658537","75.2878048780488","75.6878048780488","75.5390243902439","75.890243902439","75.9365853658537","74.4780487804878","72.780487804878","75.4821951219512","",
"Sub-Saharan Africa (excluding high income)","SSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.4174132880781","41.7349814121919","42.1970806243237","42.4349131501872","42.8882754573072","43.0239234340782","42.9794344318632","43.2221556101489","43.6602856928321","43.8990885147045","44.358006861691","44.8651623047012","44.9830033806766","45.7129460164376","45.9295007501744","46.3143788885762","46.9879364634649","47.4499577604926","47.7503735394903","48.2101057002281","48.5712367315126","48.9412589957771","49.1865807329416","48.3575431588603","48.3931227572002","48.6469185149702","49.0422633381655","49.3526799208621","49.0215658749216","49.8971384527657","49.8344457268726","49.7032955041853","49.4680168824194","49.6937181206183","50.0090356308259","50.1079839041989","50.0386190478391","50.2047309486286","49.9144448583248","50.6381345176311","51.2608408485182","51.5327095407478","51.8868440461649","52.3597282092352","52.8329492005018","53.4434108169552","54.1945258201835","54.8259937943331","55.4226837141003","56.1908745810884","56.8163626228377","57.5257280002994","58.1057869036875","58.6311934938613","59.1046252744988","59.5220791189745","60.0258708215987","60.4363221585495","60.8249960142519","61.2099327930725","60.820253949348","60.2179675246604","60.7428523816943","",
"South Sudan","SSD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","28.662","28.84","29.119","28.826","33.149","29.288","26.084","26.406","26.708","26.086","26.399","31.582","31.907","36.479","36.514","36.746","36.84","37.325","37.649","37.919","38.417","38.783","39.113","35.491","32.673","33.154","33.632","21.912","12.407","29.68","29.935","30.148","22.724","22.704","44.384","30.948","31.297","32.242","18.385","43.223","46.028","46.881","47.492","50.253","50.917","51.545","52.016","52.856","53.538","53.891","54.812","54.94","55.865","55.751","54.973","55.566","55.544","55.309","55.95","55.912","55.48","54.975","55.567","",
"Sub-Saharan Africa","SSF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.4174132880781","41.7349814121919","42.1970806243237","42.4349131501872","42.8882754573072","43.0239234340782","42.9794344318632","43.2221556101489","43.6602856928321","43.8990885147045","44.358006861691","44.8651623047012","44.9830033806765","45.7129460164376","45.9295007501744","46.3143788885762","46.9879364634649","47.4499577604926","47.7503735394903","48.2101057002281","48.5746477194767","48.9446450179241","49.1897108352887","48.3608624460991","48.3962398184129","48.6499553162096","49.0450295191748","49.3553794305743","49.0243107092136","49.8996041190084","49.8368820526456","49.7060583608116","49.4708134086011","49.6962443691205","50.0116829100966","50.1108091437194","50.0413039931695","50.2073138638838","49.9171103091581","50.6408053441751","51.2634038322914","51.5352307146751","51.8890809276216","52.3618214632394","52.8351047527341","53.4453968938561","54.1964286852707","54.827885116751","55.4245057780897","56.1925688959794","56.8180062966738","57.5271732918436","58.1072978970512","58.6325353036072","59.1059183242408","59.5234252115263","60.0271553242519","60.4375513983323","60.826043528271","61.2110327116347","60.8216366383642","60.2190585730974","60.7441305312973","",
"Small states","SST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.8416504959399","57.2562378156908","57.7858407153046","57.9940560724253","58.5699594184171","59.2131597410259","59.4943313897099","59.7753521400245","60.0643401323907","60.2421354730788","60.6087580172246","60.8861702819247","61.1824041699962","61.4355368855427","60.7339858665669","61.1332688977255","61.5129279026424","61.7163618728933","61.7675997120225","62.0433137763857","62.666597244515","62.952613955925","63.2055536638875","63.4409674260467","63.9381721173217","64.2251167324311","64.5102440723322","64.9188217457353","65.1870332305279","65.742934481664","65.8647470231135","65.8989557921594","65.9518907967268","66.0816890850306","65.9024469992625","66.0310372013519","66.2706947921989","66.2914513663497","66.239771874878","66.2726101109449","67.2220497381241","67.4161363340796","67.5096368895161","67.7045119065808","67.9867040761504","68.2844829536516","68.5985502420697","68.9599416607904","69.3266156334558","69.6952429320121","70.1749558504773","70.4751502322197","70.8031485954849","71.1510505032751","71.4404399019318","71.7298652594865","72.0596837789878","72.418736154973","72.6248947719198","72.7349734717726","72.5314173255443","71.6576934341937","72.1830686819043","",
"Sao Tome and Principe","STP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.04","44.359","45.861","46.094","47.161","49.022","51.56","54.066","54.916","55.08","56.516","56.841","57.349","57.941","58.042","58.263","58.576","58.83","59.325","59.714","59.739","59.487","59.558","59.432","59.487","59.811","57.527","61.017","61.334","60.158","61.471","61.429","61.284","61.138","61.069","61.056","61.097","61.181","61.187","61.393","61.655","62.032","62.6","63.166","63.731","63.709","64.398","64.724","65.079","65.116","65.249","64.902","65.746","66.328","66.845","67.249","67.492","68.267","68.355","68.523","67.785","67.591","68.794","",
"Suriname","SUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.102","57.767","58.474","59.039","59.625","59.485","59.691","59.905","60.062","60.224","60.402","60.392","60.507","60.697","60.841","61.049","61.25","61.453","61.684","61.878","62.034","62.251","62.455","62.593","62.872","63.058","62.96","63.186","63.437","64.01","64.23","64.453","64.65","64.98","65.272","65.337","65.668","65.697","65.594","65.443","65.508","65.482","65.531","65.596","66.416","67.002","67.571","68.204","68.816","69.505","69.894","69.914","69.764","69.682","69.782","70.8","71.592","72.417","72.553","72.242","72.561","70.274","70.289","",
"Slovak Republic","SVK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.2697804878049","70.7239024390244","70.2702926829268","70.6334146341463","71.0198780487805","70.2352682926829","70.3774390243903","70.9255853658537","70.436756097561","69.7953902439024","69.7125853658537","69.8625609756098","70.2982195121951","70.0213902439024","70.1781707317073","70.3050487804878","70.4631951219512","70.4231219512195","70.4264390243902","70.7447317073171","70.4085365853659","70.6292682926829","70.6890243902439","70.4790243902439","70.7509756097561","70.7346341463415","71.0212195121951","71.0887804878049","71.2078048780488","71.0263414634146","70.9326829268293","70.8829268292683","71.7951219512195","72.4487804878049","72.3","72.2536585365854","72.6536585365854","72.7048780487805","72.5512195121951","72.9024390243902","73.0512195121951","73.4024390243903","73.6048780487805","73.6048780487805","73.9585365853659","73.9048780487805","74.2048780487805","74.2073170731707","74.7048780487805","74.909756097561","75.1121951219512","75.9585365853659","76.109756097561","76.4121951219512","76.8121951219512","76.5634146341463","77.1658536585366","77.1658536585366","77.2658536585366","77.6658536585366","76.8658536585366","74.6146341463415","77.0658536585366","",
"Slovenia","SVN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.9780487804878","68.9780487804878","68.9780487804878","68.6219512195122","68.6634146341463","68.3658536585366","69.0121951219512","69.3658536585366","68.9170731707317","68.3609756097561","68.609756097561","68.8341463414634","69.0585365853659","69.4048780487805","70.1609756097561","70.3585365853659","70.3073170731707","70.5560975609756","70.7024390243902","70.8536585365854","71.1048780487805","71.2048780487805","71.0536585365854","70.5414634146342","70.9024390243903","71.3512195121951","71.8024390243903","72.0024390243902","72.4463414634146","72.7048780487805","73.2048780487805","73.3536585365854","73.3048780487805","73.2536585365854","73.4048780487805","73.9585365853659","74.4585365853658","74.7073170731707","74.8073170731708","75.009756097561","75.4121951219512","75.7585365853659","76.0073170731707","76.8585365853659","77.2073170731707","77.6121951219512","78.0865853658537","78.5609756097561","78.7658536585366","78.9707317073171","79.4219512195122","79.9707317073171","80.1243902439024","80.3219512195122","81.0780487804878","80.7756097560976","81.1756097560976","81.0292682926829","81.3780487804878","81.5292682926829","80.5317073170732","80.6756097560976","81.2829268292683","",
"Sweden","SWE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.0056097560976","73.4743902439024","73.3504878048781","73.5553658536585","73.7331707317073","73.8617073170732","74.0785365853659","74.1224390243903","73.9729268292683","74.0848780487805","74.6492682926829","74.6239024390244","74.7180487804878","74.8673170731707","74.9804878048781","74.9846341463415","74.9692682926829","75.379756097561","75.4690243902439","75.5241463414634","75.7409756097561","76.0260975609756","76.3273170731707","76.5517073170732","76.8158536585366","76.6678048780488","76.9312195121951","77.0921951219512","76.9792682926829","77.7268292682927","77.5368292682927","77.6668292682927","77.9987804878049","78.0604878048781","78.650243902439","78.7404878048781","78.9590243902439","79.1975609756098","79.3390243902439","79.4414634146342","79.6439024390244","79.7951219512195","79.8463414634146","80.0951219512195","80.4975609756098","80.5463414634146","80.7487804878049","80.9","81.1","81.3512195121951","81.4512195121951","81.8024390243903","81.7048780487805","81.9560975609756","82.2536585365854","82.2048780487805","82.3073170731707","82.409756097561","82.5585365853659","83.109756097561","82.3560975609756","83.0560975609756","83.109756097561","",
"Eswatini","SWZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.813","46.191","46.614","46.854","47.335","47.907","48.56","49.128","49.748","50.318","50.804","51.31","51.821","52.468","53.086","53.824","54.658","55.598","56.477","57.268","57.846","58.392","59.02","58.172","59.999","60.785","61.438","62.042","62.673","62.927","63.072","62.685","61.735","60.233","58.268","56.148","53.873","52.044","50.333","48.733","47.256","45.975","44.486","43.349","42.538","42.125","43.12","43.641","44.175","44.639","46.619","48.195","49.835","51.486","53.05","55.019","56.659","57.895","59.411","60.549","59.692","57.066","56.36","",
"Sint Maarten (Dutch part)","SXM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.246","65.73","66.807","68.566","68.604","66.403","68.325","69.091","68.795","70.158","71.907","71.437","71.736","72.096","72.309","72.579","72.709","72.269","71.961","71.551","70.918","71.228","72.432","72.585","72.418","72.282","72.202","72.201","72.871","72.481","72.324","71.954","72.509","72.293","72.338","72.406","72.858","73.76","73.48","75.034","74.514","74.522","74.858","74.148","74.24","75.542","75.926","75.417","75.742","75.441","75.132","74.684","74.608","74.917","76.773","76.954","76.598","75.03","75.131","75.437","74.584","73.972","74.409","",
"Seychelles","SYC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","69.5975609756098","70.1878048780488","69.3243902439024","70.3829268292683","69.5536585365854","69.6975609756098","68.6560975609756","68.2365853658537","68.7024390243902","67.9707317073171","68.1073170731707","70.7121951219512","71.2146341463415","69.4682926829268","70.7292682926829","72.4829268292683","71.5609756097561","71.2121951219512","71.7463414634146","72.6682926829268","72.7780487804878","73.2536585365854","71.0878048780488","71.0292682926829","72.6609756097561","72.1317073170732","72.2170731707317","73.1439024390244","73.1634146341463","73.0829268292683","73.1975609756098","72.7243902439024","74.2756097560976","73.119512195122","73.2292682926829","74.2951219512195","74.309756097561","74.3","72.8414634146341","74.0463414634146","77.2365853658537","73.3975609756097","73.8487804878049","",
"Syrian Arab Republic","SYR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.547","54.437","55.086","55.778","56.5","57.113","57.598","58.095","59.065","59.878","60.527","61.37","61.9","60.691","63.119","63.538","63.922","63.764","65.806","66.138","66.351","64.372","61.119","67.829","68.924","68.756","69.206","69.295","69.674","69.76","69.817","70.036","70.263","70.193","70.141","70.416","70.347","70.283","70.196","70.425","70.764","71.644","71.939","72.414","72.475","72.769","73.35","73.709","73.551","73.853","73.881","73.305","66.769","63.827","63.153","65.124","65.993","68.481","70.145","71.822","72.14","72.063","72.3","",
"Turks and Caicos Islands","TCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.032","55.313","56.266","58.107","60.159","61.102","60.757","59.757","58.474","57.195","56.31","56.28","57.391","60.172","64.501","67.985","69.865","70.584","70.227","69.37","68.699","68.429","68.389","68.634","68.872","69.197","69.592","70.168","70.411","69.941","69.001","68.888","69.64","69.625","68.447","68.308","71.287","72.365","73.964","74.01","73.575","74.131","75.54","75.411","76.786","77.148","76.831","75.914","76.632","77.164","76.243","76.195","77.037","77.018","77.135","76.912","76.864","76.702","76.443","75.326","75.001","74.587","74.925","",
"Chad","TCD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.374","38.631","38.835","39.072","39.333","39.12","39.15","39.479","39.903","40.265","40.603","40.19","41.399","41.78","41.785","41.872","42.036","42.255","42.504","42.81","43.06","43.312","43.73","44.179","44.515","45.05","45.21","42.798","45.785","45.875","44.686","45.941","46.102","46.318","46.449","46.711","47.013","47.217","47.224","47.372","47.443","47.85","47.946","48.206","48.232","48.312","48.286","48.751","49.024","49.196","49.584","50.009","50.54","50.781","51.202","51.589","52.083","52.308","52.825","53.259","52.777","52.525","52.997","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.5256321802282","43.1983989777849","51.069647018581","51.5729820852689","52.3036142955914","52.2210545888523","53.4036436468379","54.2806664024958","54.7596250102119","55.4659093416055","56.1790097853319","57.0346553347566","57.6346719095248","58.5944403815061","59.2411792556756","60.0062886345683","60.8448526669293","61.6035086961156","62.2418809671331","62.8612120230724","63.410957908361","63.9125753371992","64.3964070687131","64.8164897109735","65.2094332935119","65.5886985056448","65.934395563677","66.2821827773626","66.5606227696111","66.8849559345049","67.1031100749538","67.3259807410051","67.848610967274","68.3122883000255","68.595179477034","69.0224999337627","69.2758615273359","69.6659731353616","70.0891615460047","70.308126869104","70.6848209046891","71.2804248478044","71.6307845906158","71.971708616841","72.0505377118156","72.5897464292493","72.9482871770248","73.1968849280381","73.1455234050502","73.6926234336126","73.9125304840526","74.1786284370003","74.4212246108393","74.6634234189748","74.9170247776698","75.1411643130826","75.3423751612976","75.4057549374554","75.8258469794039","76.027482558625","75.9591028350983","75.5608849842264","76.1999855810352","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.815501996285","65.0414660090003","64.8843969903312","65.4526504573102","65.9352003122404","65.8698683547527","66.0404329213141","65.8370883696244","65.9624926119187","65.6255524339107","66.2262733826718","66.4713133464543","66.641436718859","66.7773328383048","66.9353377391672","66.747517099094","66.7540079909893","66.751167949392","66.8177816021663","66.7765061890022","66.923646523304","67.2373989166361","67.5676472198635","67.611678107906","67.5029556495915","67.8563130337943","68.7443010121787","68.8933969161038","68.922697700835","69.0122668310538","68.916286186825","68.6413136761361","67.7739931384116","66.9820222925281","66.9789447665596","67.0329617665647","67.5966644866185","68.0852197398327","68.5088004680676","68.1908078568768","68.3854858783652","68.5611904603033","68.6556775088418","68.7770556123403","69.1134570077166","69.2004462884679","69.7837218317763","70.2441651736354","70.5476551659301","71.0944572631092","71.4105348223855","71.8810023739301","72.2537339633014","72.6880717050443","72.9013705372115","73.1189194474154","73.4341863664895","73.860189712581","74.0283996396025","74.3227900511074","72.6811063424917","71.9994078653095","73.9137208375535","",
"Togo","TGO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.692","42.882","43.154","43.372","43.702","43.97","44.373","44.823","45.284","45.666","46.12","46.587","47.089","47.597","48.099","48.729","49.328","49.76","50.232","50.765","51.227","51.764","52.256","52.635","53.089","53.432","53.713","54.051","54.348","54.39","54.37","54.268","54.299","54.195","54.037","54.037","54.098","54.192","54.199","54.538","54.742","54.86","55.311","55.639","55.569","55.962","56.222","56.511","56.695","57.011","57.304","57.925","58.073","58.684","58.853","59.396","59.55","60.154","60.244","60.901","61.035","61.619","61.588","",
"Thailand","THA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","51.035","52.364","52.79","53.244","53.978","54.712","55.254","55.754","56.207","56.932","57.711","58.524","59.051","59.836","60.552","61.272","61.978","62.354","62.74","63.209","64.012","64.595","65.163","65.789","66.733","67.587","68.419","69.448","69.689","70.122","70.445","70.717","70.885","71.068","71.227","70.948","71.653","72.501","72.862","72.542","72.316","72.613","72.93","73.155","73.08","73.82","74.938","75.187","75.492","75.842","76.131","76.421","76.772","77.083","77.415","77.717","78.049","78.394","78.662","78.975","79.274","78.715","79.68","",
"Tajikistan","TJK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.628","53.998","54.257","54.542","54.846","55.094","55.347","55.675","56.063","56.484","56.809","57.23","57.637","57.94","58.449","58.876","59.167","59.377","59.531","59.597","59.506","59.456","59.684","59.808","60.093","60.418","60.846","61.254","61.792","61.953","61.879","61.379","55.074","52.867","57.48","59.338","59.129","60.348","61.519","62.621","63.26","64.057","64.846","65.552","66.028","66.514","67.013","67.217","67.688","68.039","67.742","68.148","68.484","68.885","69.069","69.306","69.549","69.905","70.353","70.867","67.994","71.594","71.288","",
"Turkmenistan","TKM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.469","53.939","54.325","54.785","55.177","55.522","55.92","56.39","56.694","57.173","57.663","58.038","58.425","58.832","59.256","59.525","59.668","59.877","60.265","60.601","61.022","61.452","61.603","61.846","62.256","62.475","62.976","63.352","63.682","63.787","63.939","64.035","63.875","63.804","63.756","63.684","63.596","63.646","64.106","64.518","65.026","65.156","65.385","65.746","66.075","66.068","66.499","66.895","67.407","67.958","68.293","68.567","68.722","68.74","68.614","68.782","68.777","68.916","68.796","69.002","68.687","69.264","69.41","",
