Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Pre-demographic dividend,PRE,"Population, male",SP.POP.TOTL.MA.IN,93609895,95785557,98089906,100506979,103025152,105646926,108363501,111175059,114104427,117143877,120300628,123568974,126910863,130465136,134229615,138109786,142089904,146229297,150781151,155556838,160041456,163987914,168211839,172993920,177960923,183073953,188208948,193442245,198652664,204053301,209423872,214718174,220846858,227915181,235706252,243279507,249872973,256518982,263878168,271599737,279388073,287491810,296286629,305409464,314537808,324006692,333489122,342768537,352865938,363675894,374621859,385995804,397837237,410040109,422288585,434462399,446894229,459653363,472603186,485654479,498857527,512063035,525218879,538762644
Puerto Rico,PRI,"Population, male",SP.POP.TOTL.MA.IN,1166881,1186175,1209887,1235036,1257549,1275185,1288515,1297081,1303899,1314028,1330083,1350891,1376889,1406069,1434779,1460659,1484109,1505048,1523854,1541610,1559318,1576522,1592913,1608779,1624348,1639725,1654758,1669428,1683957,1698603,1713343,1724962,1735150,1748491,1763384,1778404,1797238,1812971,1822463,1830689,1835033,1838255,1839770,1840096,1839705,1836217,1827528,1815824,1804101,1793213,1782930,1760814,1737761,1716079,1686353,1654828,1620879,1578710,1512867,1511292,1550858,1540028,1518441,1510456
"Korea, Dem. People's Rep.",PRK,"Population, male",SP.POP.TOTL.MA.IN,5302173,5443319,5586770,5746632,5916005,6088966,6272299,6475910,6688756,6898974,7110842,7319928,7530548,7727171,7896851,8053772,8197499,8329351,8458016,8588819,8722565,8861989,9006791,9152906,9300701,9450682,9603247,9757913,9914113,10072080,10233335,10398972,10566749,10733163,10897182,11037982,11154389,11264815,11367748,11463000,11549047,11625278,11690686,11764326,11846359,11916431,11979567,12040054,12100079,12159896,12219535,12281927,12347523,12416342,12488537,12562727,12636038,12706103,12771188,12830805,12885558,12942570,13002441,13058006
Portugal,PRT,"Population, male",SP.POP.TOTL.MA.IN,4240065,4272667,4302123,4317845,4318471,4298766,4263584,4232993,4210842,4168334,4124996,4107856,4109438,4118342,4183108,4351804,4484017,4538383,4594025,4649334,4704288,4747575,4777690,4800943,4820248,4833663,4838060,4836688,4831150,4823057,4811299,4798647,4793322,4798413,4811650,4829554,4849276,4872399,4898628,4928388,4965862,5003493,5028645,5042331,5050239,5055672,5060668,5065871,5066547,5063335,5057754,5043230,5015283,4978437,4943007,4917347,4900212,4887318,4877005,4880032,4891846,4931123,4970696,5039019
Paraguay,PRY,"Population, male",SP.POP.TOTL.MA.IN,931845,953779,976670,1001134,1026879,1053110,1079573,1106082,1132629,1159325,1186276,1214015,1243245,1275109,1309171,1343935,1379373,1415795,1453409,1492615,1533955,1577735,1623289,1670180,1718591,1768457,1819870,1872605,1926476,1981096,2035999,2091213,2146705,2202094,2257266,2312247,2366857,2420994,2474466,2526645,2576086,2620009,2657280,2689921,2720509,2750105,2778190,2804771,2831247,2859418,2892171,2929960,2970613,3012723,3055701,3099586,3143770,3187583,3230943,3273780,3316874,3355140,3391532,3432398
West Bank and Gaza,PSE,"Population, male",SP.POP.TOTL.MA.IN,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",999051,1045160,1093392,1143805,1196542,1251709,1309396,1369753,1404932,1440337,1476639,1513004,1549170,1585914,1623672,1662966,1703866,1746199,1793269,1839980,1886645,1933250,1979876,2026332,2072523,2118949,2166061,2209768,2267781,2326703,2386360,2446625,2507671,2567330
Pacific island small states,PSS,"Population, male",SP.POP.TOTL.MA.IN,471995,485152,498823,512976,527372,542055,556429,569539,582333,595605,608419,620478,632188,643741,655882,668872,682643,697100,712060,729578,747362,763655,780488,797676,815303,833453,851218,867061,881345,895046,908284,921225,934212,947113,959523,971338,983557,997686,1012782,1027484,1041377,1054606,1067491,1079928,1092156,1104143,1115945,1127580,1138027,1147651,1160067,1174913,1189454,1204031,1218859,1233760,1248847,1264057,1278973,1291118,1303390,1317533,1332429,1348918
Post-demographic dividend,PST,"Population, male",SP.POP.TOTL.MA.IN,366013319,370546260,375190725,379750620,384284195,388667821,392710045,396527575,400247871,404070523,407856568,412609244,416767463,420642561,424324518,427720942,430745182,433726770,436741153,439956549,443134433,446285008,449098776,451764286,454266169,456759929,459408362,462211974,465000835,467967348,471270301,474924574,478518602,481847906,484714942,487472708,490385146,493080797,495703812,498332407,501017691,503560918,506159194,508731840,511404807,513982291,516883323,520129842,523385665,526082918,528513521,530071603,532509472,535067976,537707527,540352304,543098971,545377957,547507978,549280722,551416484,551022864,551343252,552211410
French Polynesia,PYF,"Population, male",SP.POP.TOTL.MA.IN,42957,43815,44708,45949,47510,49115,50767,52482,54291,56209,58231,60389,62666,64989,67340,69702,72050,74348,76633,78982,81413,83915,86466,89005,91375,93660,96030,98451,100849,103076,105125,107087,108969,110772,112500,114152,115779,117489,119228,120942,122655,124360,126052,127921,129935,131862,133715,135289,136153,136549,136942,137359,137887,138564,139248,139840,140345,140811,141165,141346,141529,141708,141936,142256
Qatar,QAT,"Population, male",SP.POP.TOTL.MA.IN,18314,20518,23530,27027,30957,35306,40213,45795,52014,58801,68038,79512,91096,102793,114607,126546,138634,150890,163324,175960,188816,201899,215186,228585,241990,255363,266870,276075,284885,293806,302848,312013,321271,330597,339948,349271,358489,373148,394564,417385,440529,463962,487634,511476,526560,563979,695565,904260,1087070,1223730,1220052,1216321,1279451,1419884,1605817,1764891,1867260,1908338,1917660,1933850,2014848,1799084,1909216,1899495
Romania,ROU,"Population, male",SP.POP.TOTL.MA.IN,8939003,9016866,9080535,9143145,9205064,9262603,9355897,9512498,9639018,9736939,9849436,9946002,10033826,10111474,10196615,10315069,10428454,10525846,10629360,10704217,10766940,10842057,10904464,10947198,10986645,11031329,11080683,11134044,11185243,11233829,11250476,11148315,11041951,11019597,10994498,10961193,10917105,10872403,10836332,10806542,10780440,10618563,10421149,10351922,10301553,10246750,10194227,10051678,9891092,9812993,9758208,9714643,9676860,9646834,9616896,9577856,9527955,9477031,9425996,9381144,9333773,9263671,9226047,9231680
Russian Federation,RUS,"Population, male",SP.POP.TOTL.MA.IN,53730266,54480889,55228807,55973995,56717159,57456420,57879966,58298795,58711985,59117686,59413704,59714658,60128296,60552810,60979884,61409297,61927843,62461787,63007167,63539388,64049014,64566883,65087323,65573907,66173466,66792182,67390775,68003760,68589768,69116499,69314335,69554756,69645972,69624609,69618289,69585716,69436306,69289805,69151136,68897608,68540677,68152942,67734802,67325398,66941152,66568279,66253963,66087089,66030180,66039084,66076427,66178525,66380492,66617027,66848165,67059951,67265601,67430370,67507252,67542778,67452297,67241043,67006593,66785451
Rwanda,RWA,"Population, male",SP.POP.TOTL.MA.IN,1497512,1540204,1580272,1616866,1654998,1699640,1749318,1803775,1861462,1920533,1980698,2040911,2101620,2164612,2229915,2297385,2367162,2438845,2512676,2590053,2671945,2758805,2850696,2947202,3047916,3152212,3258972,3367137,3475727,3582791,3675727,3748309,3822610,3967177,3326551,2718646,3217172,3721868,3875497,3898677,3921954,3948113,3995854,4088392,4207833,4330523,4456172,4584405,4714220,4844864,4976177,5107248,5237878,5370913,5506998,5644720,5784207,5925368,6067944,6211660,6356319,6500904,6649385,6802408
South Asia,SAS,"Population, male",SP.POP.TOTL.MA.IN,291516636,298766360,306143642,313637737,321313447,328941817,336441749,344172866,352075503,359986745,368396264,376470473,384697046,393883853,403465365,413445127,423597035,434032601,444495241,455259918,466498170,477593081,488928866,500820940,512925365,525179552,537629189,550197517,562931375,575939520,589098475,602361704,615908361,629859386,643765680,657587143,671582423,685647677,699805137,714036594,728206094,742325253,756279225,769951217,783433688,796544204,809394455,821949930,834286132,846856347,859472242,871944806,884093480,895370181,906598746,917358543,928046077,938833827,949618877,960383409,971013827,980505207,989300438,998586424
Saudi Arabia,SAU,"Population, male",SP.POP.TOTL.MA.IN,1246996,1294131,1343110,1394059,1447155,1502401,1559890,1620813,1686368,1757048,1834034,1920597,2019102,2128599,2247531,2374941,2513053,2664612,2829615,3007391,3197694,3404278,3629020,3867413,4113870,4364764,4628316,4906233,5181027,5454821,5736144,6021596,6309991,6599618,6891631,7186234,7482008,7778719,8076957,8376460,8842645,9476872,10114466,10755708,11400810,12050112,12704109,13363261,14027759,14697522,14652143,15428698,16183785,17174830,17688178,18716282,19444523,19315333,18609580,18389534,19212001,18696564,19541415,20176188
Sudan,SDN,"Population, male",SP.POP.TOTL.MA.IN,4197423,4334282,4478178,4629379,4787230,4951935,5122795,5300295,5484948,5676354,5875714,6081548,6293612,6561720,6835218,7082192,7340557,7604784,7923350,8270789,8640528,9016880,9380647,9692964,9901293,10071784,10253753,10453093,10660612,10870713,11082579,11298231,11519130,11772228,12066090,12374269,12645631,12921214,13243771,13573136,13910534,14254219,14602202,14924213,15238647,15574449,15925873,16302118,16724421,17191548,17609627,17967795,18353276,18777382,19288200,19881275,20491199,21210802,21961455,22612417,23223742,23852137,24500431,24821596
Senegal,SEN,"Population, male",SP.POP.TOTL.MA.IN,1663055,1712980,1764364,1817254,1872045,1929420,1989720,2052798,2118044,2185093,2254041,2324896,2397594,2471747,2545434,2616231,2683451,2745100,2804180,2866446,2932972,3004257,3080039,3159959,3243648,3332319,3427278,3526845,3628830,3732994,3839963,3949119,4059677,4171391,4282533,4390836,4495574,4598263,4702079,4810459,4923785,5040837,5165734,5294627,5423154,5554569,5688512,5825239,5966097,6111536,6261573,6424346,6601134,6809916,7047523,7286797,7527849,7770153,8013222,8256600,8499022,8738686,8976177,9197809
Singapore,SGP,"Population, male",SP.POP.TOTL.MA.IN,872295,899752,922919,944540,967137,989100,1012291,1033295,1049746,1064150,1078886,1096207,1113799,1131989,1148247,1162449,1175576,1189375,1201329,1214231,1228109,1288176,1346021,1363386,1388928,1390155,1388252,1409064,1445317,1488592,1545559,1585657,1632044,1675857,1732963,1794204,1881940,1959607,2031629,2040147,2067346,2118445,2127962,2084921,2105466,2158739,2240404,2360722,2514962,2600140,2642018,2694958,2768096,2823147,2863215,2892497,2917988,2901239,2906831,2949368,2943595,2818680,2913050,3058830
Solomon Islands,SLB,"Population, male",SP.POP.TOTL.MA.IN,73519,75279,77085,78954,80884,82869,84907,87024,89239,91533,93682,95719,97945,100439,103233,106291,109648,113295,117158,121213,125426,129789,134298,138944,143726,148629,153580,158469,163367,168361,173436,178599,183848,189183,194618,200164,205823,211569,217377,223089,227961,232086,236164,240206,244235,248272,252336,256434,260580,265110,272557,282751,293313,304239,315496,327043,338836,350813,362874,372640,380922,390072,399453,409073
Sierra Leone,SLE,"Population, male",SP.POP.TOTL.MA.IN,1110584,1128164,1146828,1166540,1187369,1209314,1232211,1256097,1280706,1305686,1331199,1356671,1382181,1408298,1434786,1461572,1488352,1516315,1546086,1576766,1608752,1641888,1676246,1712721,1751040,1790686,1835457,1885915,1938136,1987816,2068752,2093750,2054911,2050916,2059262,2062491,2072787,2100392,2121345,2130968,2182453,2316503,2455579,2559191,2648977,2723034,2785651,2849254,2922950,3004359,3088827,3172124,3255125,3337715,3420059,3501912,3586963,3675106,3763742,3853320,3944195,4035669,4127081,4219052
El Salvador,SLV,"Population, male",SP.POP.TOTL.MA.IN,1379762,1418883,1459186,1500613,1544121,1590014,1638000,1687402,1737410,1787278,1833918,1877267,1920616,1964757,2008925,2052586,2095758,2139062,2183119,2223548,2247337,2254503,2274850,2313008,2354810,2400478,2447431,2495171,2544387,2593338,2641174,2686308,2729001,2762169,2783738,2802235,2818354,2832706,2845766,2857440,2867268,2874666,2878960,2879797,2877503,2872463,2865177,2865503,2874193,2882836,2892147,2902504,2913858,2925488,2936403,2945363,2952225,2956724,2958140,2958028,2962869,2972125,2983400,2997185
San Marino,SMR,"Population, male",SP.POP.TOTL.MA.IN,7824,8016,8217,8425,8630,8803,8922,9007,9100,9193,9276,9397,9552,9629,9633,9624,9636,10059,10532,10652,10766,10884,10980,11053,11091,11136,11173,11149,11201,11345,11495,11644,11794,11950,12090,12226,12371,12511,12653,12800,12953,13109,13266,13427,14196,14370,14528,15016,15229,15897,16002,15742,16202,16012,15829,15947,16042,16398,16750,16827,16883,16685,16545,16647
Somalia,SOM,"Population, male",SP.POP.TOTL.MA.IN,1431409,1469388,1508518,1548771,1590113,1632791,1676557,1721431,1767628,1815020,1863924,1913745,1964832,2018138,2071465,2124490,2178827,2238204,2403683,2720691,2964434,2988403,2999589,3097518,3213200,3346441,3488064,3615763,3616463,3550851,3530902,3392442,3230420,3323280,3497214,3627813,3764003,3900628,4067727,4237778,4412894,4594627,4772301,4953689,5141339,5324715,5492051,5667071,5838684,5989242,6140566,6183814,6239785,6444944,6680930,6915573,7187258,7471722,7740261,8030602,8342147,8653664,8919555,9197829
Serbia,SRB,"Population, male",SP.POP.TOTL.MA.IN,3186687,3208878,3236429,3263323,3288755,3313717,3342384,3364795,3388230,3447322,3469981,3493929,3513829,3529542,3550339,3571384,3595770,3616320,3634876,3651304,3729888,3740655,3751512,3761227,3770798,3778736,3784541,3788381,3792806,3793620,3791491,3642111,3641643,3642012,3641769,3640521,3634011,3619336,3601006,3583446,3566828,3555604,3551686,3543704,3537502,3528908,3517123,3505073,3492523,3481018,3469557,3445920,3430216,3413099,3396194,3378634,3360961,3343431,3325873,3308743,3286876,3255703,3170686,3145423
Sub-Saharan Africa (excluding high income),SSA,"Population, male",SP.POP.TOTL.MA.IN,112844033,115555061,118390770,121342895,124417416,127617888,130921263,134348096,137928468,141635984,145476141,149452152,153528567,157839229,162375424,167031014,171813093,176657042,181854897,187393924,193030524,198958453,205206560,211419159,217599194,224054559,230708615,237569462,244509163,251532918,258701170,265848117,273012700,280823516,288298034,295464430,303029175,310818391,319277533,327983746,336908665,346150290,355725150,365627656,375875405,386449417,397319999,408541505,420174352,432093893,444331131,456882991,469725020,482988564,496476231,510269562,524133692,538216536,552817894,567526032,582403885,597425108,612538734,627911083
South Sudan,SSD,"Population, male",SP.POP.TOTL.MA.IN,1459646,1479177,1500120,1520453,1545505,1572082,1589549,1603229,1618540,1633803,1648983,1673829,1708214,1749784,1798533,1848651,1900024,1952280,2005382,2059393,2114354,2170396,2227597,2280985,2325807,2367247,2410099,2426961,2367197,2299868,2309843,2356243,2387925,2404468,2459157,2535737,2599135,2673492,2725825,2800119,2932465,3072825,3219430,3375451,3543680,3725490,3921750,4130777,4347952,4563453,4817075,5090225,5326114,5532788,5564751,5494104,5346845,5051910,4978229,5127294,5263796,5345854,5421742,5648789
Sub-Saharan Africa,SSF,"Population, male",SP.POP.TOTL.MA.IN,112865034,115576696,118413016,121365744,124440875,127641972,130945984,134373460,137954479,141662646,145503453,149480057,153557211,157868384,162405183,167061535,171844301,176688947,181886974,187426232,193063086,198991379,205239652,211452187,217632395,224088004,230742235,237604509,244544336,251568312,258736750,265884190,273048958,280860557,288336069,295502936,303068099,310857666,319317580,328024653,336950005,346191728,355767953,365670098,375917838,386492194,397363825,408585698,420219677,432139530,444378231,456929093,469771828,483036488,496525136,510319793,524184816,538268493,552870545,567579340,582457821,597479643,612604769,627977176
Small states,SST,"Population, male",SP.POP.TOTL.MA.IN,3955607,4037163,4129517,4223778,4316550,4407015,4494628,4578430,4663552,4752245,4840539,4930490,5020253,5105841,5186928,5269797,5359680,5455375,5551239,5650260,5751009,5851173,5953371,6054134,6156135,6265512,6379277,6493422,6609076,6729999,6854813,6959993,7024278,7077892,7148473,7212087,7298526,7398092,7499455,7541952,7593839,7725050,7873547,8003627,8118833,8239581,8371113,8512070,8645047,8781096,8900625,8966194,9068253,9185433,9309287,9441489,9581717,9739925,9855269,9946967,10027746,10131297,10247083,10376623
Sao Tome and Principe,STP,"Population, male",SP.POP.TOTL.MA.IN,38236,38446,38440,38462,38522,38631,38795,39039,39373,39794,40396,41146,41904,42680,43520,44451,45487,46624,47823,48986,50026,50909,51695,52483,53356,54378,55541,56865,58319,59778,61209,62514,63701,64869,65992,67064,68094,69069,69975,70809,71585,72737,74500,76465,78425,80406,82418,84460,86517,88557,90535,92478,94400,96268,98084,99847,101540,103170,104760,106334,108302,110497,112605,114817
Suriname,SUR,"Population, male",SP.POP.TOTL.MA.IN,133208,137854,143747,150964,157576,163268,168958,174908,181102,187520,194097,200658,203342,202102,200666,199053,197273,195341,193242,190964,189584,189442,189833,190791,192395,194680,197243,199410,201950,204940,206893,208059,209252,210036,211449,215250,220325,225407,230543,235763,241095,246522,251985,257383,261257,263737,266371,269175,272089,275055,278035,281005,283978,286967,289945,292878,295686,298348,300939,303844,306915,309422,311765,314349
Slovak Republic,SVK,"Population, male",SP.POP.TOTL.MA.IN,2009527,2072750,2096708,2118315,2140589,2162280,2182123,2199900,2216053,2231861,2240152,2248601,2266977,2288113,2311004,2334442,2358492,2382992,2406460,2429326,2448282,2464653,2482114,2498643,2514141,2529497,2543759,2556344,2568018,2578339,2587599,2587796,2587021,2595472,2604520,2610972,2615450,2619298,2621613,2622887,2617998,2612742,2612020,2610478,2610367,2611194,2611844,2613167,2615989,2620412,2623909,2628282,2633871,2637597,2640895,2644473,2649183,2654441,2659196,2663638,2666263,2660428,2652430,2649630
Slovenia,SVN,"Population, male",SP.POP.TOTL.MA.IN,736190,741638,747993,756194,765046,774652,786003,796842,805442,811324,817813,825204,832723,840491,845862,855004,868471,879790,890176,900524,910236,915279,922122,930847,935879,940766,952653,964247,966809,967223,968297,969306,967906,965278,963969,965951,968247,968284,965564,966920,971745,973893,975340,976238,977013,979363,984304,993938,998603,1009191,1014526,1015904,1018166,1020234,1021871,1023142,1024614,1026483,1033208,1045216,1054875,1057919,1060216,1064777
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,3733942,3751579,3772655,3793992,3823310,3861693,3900820,3930702,3950824,3977995,4016185,4042259,4050023,4052666,4060856,4074487,4086927,4098553,4106985,4112517,4117722,4119239,4118031,4116824,4118443,4123929,4132388,4145102,4164257,4193978,4228071,4257395,4282721,4307908,4338738,4361325,4368080,4370995,4373943,4378018,4386546,4400744,4417977,4437073,4456648,4476575,4505132,4543745,4583804,4626367,4669690,4708618,4746433,4790115,4843222,4901559,4972157,5048034,5112571,5169127,5209347,5241846,5279578,5306045
Eswatini,SWZ,"Population, male",SP.POP.TOTL.MA.IN,167308,170982,174721,178602,182766,187384,192415,197189,201712,206527,211629,217027,222726,228736,235080,241773,248994,257152,266046,275250,284786,294672,304885,315338,326046,338792,353278,367939,386034,405120,422511,440460,458144,472182,472266,472046,481937,489818,495088,499411,503483,507063,509970,512299,514308,516119,517686,520447,525045,529980,534658,539140,543458,547683,551923,556280,560718,565950,572024,578194,585072,592169,598334,604016
Sint Maarten (Dutch part),SXM,"Population, male",SP.POP.TOTL.MA.IN,1282,1417,1573,1744,1921,2106,2303,2513,2735,2964,3203,3448,3696,3954,4225,4509,4805,5114,5436,5763,6097,6540,7194,7961,8742,9533,10343,11179,12037,12930,13864,14841,15584,15799,15727,15632,15522,15398,15264,15127,14993,14941,15030,15178,15319,15460,15597,15723,15843,15957,16049,16259,16656,17104,17546,17979,18404,18819,19218,19598,19954,20279,20567,20834
Seychelles,SYC,"Population, male",SP.POP.TOTL.MA.IN,21001,21635,22246,22849,23459,24084,24721,25364,26011,26662,27312,27905,28644,29155,29759,30521,31208,31905,32077,32308,32562,32926,33092,33028,33201,33445,33620,35047,35173,35394,35580,36073,36258,37041,38035,38506,38924,39275,40047,40907,41340,41438,42803,42442,42433,42777,43826,44193,45325,45637,47100,46102,46808,47924,48905,50231,51124,51957,52651,53308,53936,54535,66035,66093
Syrian Arab Republic,SYR,"Population, male",SP.POP.TOTL.MA.IN,2407840,2479091,2550984,2626766,2706512,2790197,2877767,2968951,3063843,3162772,3266184,3376325,3492354,3610340,3731746,3858946,3991180,4128288,4269752,4414550,4562683,4713866,4868423,5033384,5211149,5396364,5586206,5780269,5977948,6177114,6377835,6578792,6781354,6986626,7192412,7395475,7595003,7793552,7994171,8197352,8401362,8607012,8814391,9023802,9248158,9489028,9902859,10528957,10908071,11081319,11337061,11536710,11471073,10910180,10199099,9758285,9625815,9626999,9792721,10175062,10520993,10810785,11228512,11795581
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,2523,2543,2561,2583,2605,2619,2631,2651,2664,2671,2688,2745,2842,2945,3050,3159,3270,3385,3507,3628,3769,3966,4191,4417,4650,4885,5123,5362,5601,5841,6108,6422,6755,7092,7440,7793,8148,8508,8876,9257,9652,10088,10608,11165,11717,12269,12824,13385,13950,14520,15084,15618,16238,16990,17681,18444,19285,20070,20877,21666,22263,22673,22963,23133
Chad,TCD,"Population, male",SP.POP.TOTL.MA.IN,1505820,1536888,1568684,1601265,1634435,1667522,1700136,1732922,1766763,1802188,1839536,1878247,1920230,1965870,2011631,2055504,2096668,2135777,2174473,2220243,2223970,2225410,2332945,2451892,2483271,2507557,2583877,2674308,2765336,2862003,2942083,3052448,3187535,3265740,3344302,3498867,3661327,3793356,3929644,4073911,4221043,4369777,4528828,4717838,4937278,5144831,5337502,5528545,5729574,5942300,6155793,6381047,6613103,6857170,7109654,7342393,7579023,7835854,8105064,8371317,8642229,8944698,9258738,9691189
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, male",SP.POP.TOTL.MA.IN,449568231,448904829,454600580,466139043,477497491,489119517,502424210,515399593,528907639,543330188,558131954,573214503,587414970,601114230,614018874,625637077,636410954,646510799,656642668,666983893,677201173,687760330,699546133,711484716,722929778,734692329,747141417,760377430,773861263,787078626,800138928,812741021,824601898,836123684,847559595,858851742,870003034,881084187,891785870,901668330,910888873,919707141,928071783,936077624,943830071,951544531,959196244,966867763,974525283,981992282,989446946,997340495,1006212064,1014972303,1023287685,1031076673,1038696727,1046387351,1052815212,1058296705,1062655811,1065469808,1067401619,1068720709
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, male",SP.POP.TOTL.MA.IN,143815563,146288314,148740210,151217851,153699727,156063844,158108412,160242312,162325075,164334037,166047049,167820322,169882968,171930125,173988139,176048180,178146921,180217193,182240116,184151891,186141657,188153181,190201166,192282681,194499959,196696009,198868279,201061988,203182453,205170357,206646062,207762951,208636598,209281977,209730344,210007244,210182469,210246597,210185294,210025563,209808892,209547901,209315027,209297459,209339143,209355637,209486473,209453441,210003715,210795491,211688991,212781439,213925793,215153107,216393218,217585805,218799317,219943642,221018042,222105876,222813768,222806716,221739379,220600505
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,823448,838005,852910,868772,887744,912636,944662,982932,1024639,1066488,1106079,1142374,1175649,1207336,1238680,1269974,1301465,1333515,1366780,1402852,1443640,1489999,1541255,1595418,1650592,1704893,1758453,1813325,1869526,1926497,1984389,2043083,2102579,2090602,2099410,2193945,2278178,2352602,2421450,2492014,2562800,2632459,2701472,2772046,2845367,2920588,3004876,3095125,3186858,3279930,3371859,3465417,3559179,3653179,3748391,3845518,3944888,4046184,4148945,4253154,4358406,4464569,4572254,4681655
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,13542208,13946921,14367039,14802326,15251840,15714856,16187390,16667129,17153063,17641888,18135106,18629245,19129948,19638811,20142419,20636010,21113015,21584000,22051978,22510370,22968381,23422851,23874077,24331200,24789333,25243934,25693287,26137162,26579735,27013061,27437670,27855384,28268951,28677288,29073780,29459636,29833859,30196644,30553953,30899856,31222288,31524454,31815589,32100542,32377325,32645486,32906760,33161086,33407484,33645653,33856529,34044537,34229836,34403336,34556461,34684565,34808522,34921723,34991238,35023533,35040395,35041134,35005295,34950007
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,1034493,1069487,1106281,1144844,1184854,1226000,1268391,1312192,1357433,1403583,1449833,1496428,1544482,1594453,1646273,1699987,1755604,1813046,1871573,1929624,1986920,2044871,2105165,2168298,2234198,2295891,2354675,2420087,2490262,2557345,2624436,2698433,2753251,2788186,2836959,2900597,2961686,2990084,2988560,2981347,3007626,3070403,3134034,3198814,3266115,3334391,3402001,3471651,3544887,3622188,3704601,3792548,3890193,3995253,4102469,4213493,4325615,4437542,4550639,4664169,4775554,4885967,4995578,5101342
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,802226,827446,853617,880424,907577,934844,962087,989291,1016548,1044015,1071870,1100255,1129111,1158623,1189012,1220178,1252104,1284807,1318411,1353153,1389271,1427087,1466757,1508347,1552301,1598401,1646578,1697111,1748421,1799511,1849709,1898443,1943832,1988601,2031544,2069535,2106425,2143309,2180486,2220242,2263088,2306999,2351559,2396300,2440967,2485622,2530653,2576765,2624902,2675816,2729845,2787063,2847372,2910576,2976417,3044615,3114833,3186561,3259115,3331757,3403211,3472736,3542130,3611349
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, male",SP.POP.TOTL.MA.IN,104402999,107337244,110363702,113465301,116627808,119835426,123081556,126360776,129667083,133002412,136357118,139744944,143189415,146686134,150224337,153802947,157428991,161129198,164910390,168738003,172601604,176442337,180262747,184147089,188078817,192013112,195937400,199858473,203790188,207719390,211669679,215607655,219522141,223416588,227279424,231138363,234967665,238768585,242573686,246340716,249987680,253524025,256978684,260346927,263648247,266883039,270111715,273333748,276537356,279689748,282783386,285863934,288936398,291973134,294966667,297872865,300697087,303440232,306065940,308538410,310661602,312346604,314153040,316315368
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,235995,239558,243280,247156,251190,255368,259694,264169,268780,273522,278384,283338,288341,293300,297285,299716,302038,305043,307967,310690,314115,319373,325743,332174,338976,346302,354046,362255,371019,381357,392872,403669,414227,425339,436936,448834,460962,473461,486172,429957,383232,417663,451947,471210,477351,487001,501195,515411,529263,542538,555423,567728,579397,590652,601636,612682,623714,634793,646233,657969,669693,680874,690107,697774
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, male",SP.POP.TOTL.MA.IN,48963703,50244851,51598187,53014655,54483829,55999192,57564275,59185394,60854516,62572721,64327192,66106312,67919481,69782618,71722353,73851926,76122945,78411984,80775283,83261683,85899232,89068379,92321779,95297261,98397906,101529670,104699509,107872492,110964614,114048740,117239305,120363264,123283122,125893509,128403115,131037755,133631894,136246887,138953396,141706400,144488889,147292001,149878405,152642746,155879191,159262791,162678271,165864048,168909152,172086182,175361007,178648101,182007461,185547858,189067264,192391454,195706883,199052867,202477826,205946957,209192611,212390402,215963374,219854182
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,33675,34654,35654,36673,37719,38792,39882,40812,41574,42335,43088,43828,44546,45257,46158,47264,48357,49011,49216,49345,49413,49438,49424,49381,49324,49270,49235,49414,49752,50012,50205,50348,50459,50545,50613,50663,50710,50916,51255,51569,51871,52157,52434,52720,53015,53303,53580,53746,53757,53719,53700,53668,53501,53196,52846,52477,52071,51788,51623,51400,51140,50721,50151,49590
South Asia (IDA & IBRD),TSA,"Population, male",SP.POP.TOTL.MA.IN,291516636,298766360,306143642,313637737,321313447,328941817,336441749,344172866,352075503,359986745,368396264,376470473,384697046,393883853,403465365,413445127,423597035,434032601,444495241,455259918,466498170,477593081,488928866,500820940,512925365,525179552,537629189,550197517,562931375,575939520,589098475,602361704,615908361,629859386,643765680,657587143,671582423,685647677,699805137,714036594,728206094,742325253,756279225,769951217,783433688,796544204,809394455,821949930,834286132,846856347,859472242,871944806,884093480,895370181,906598746,917358543,928046077,938833827,949618877,960383409,971013827,980505207,989300438,998586424
