Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
West Bank and Gaza,PSE,"Population ages 15-64, total",SP.POP.1564.TO,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",965309,1010247,1057380,1107043,1159784,1215811,1275417,1339158,1380341,1423627,1468961,1516443,1566929,1621108,1678850,1740166,1804897,1872642,1946431,2019422,2090058,2158326,2225131,2291093,2356415,2419866,2482368,2535611,2600840,2669337,2743523,2822858,2905486,2987228
Pacific island small states,PSS,"Population ages 15-64, total",SP.POP.1564.TO,458365,471319,484810,498783,513443,528306,542857,556544,569829,584080,599163,614275,629552,645386,662224,680090,699361,720000,740993,761224,781521,802977,824524,845977,867497,889136,910126,929187,946594,963386,980299,997643,1015392,1033050,1051202,1070098,1089967,1112756,1137458,1162011,1185582,1207915,1229815,1251235,1271861,1291899,1311410,1330403,1347818,1363852,1382341,1403110,1423672,1443951,1463844,1483883,1503945,1524013,1544359,1561934,1580612,1602073,1624106,1648486
Post-demographic dividend,PST,"Population ages 15-64, total",SP.POP.1564.TO,476700186,481347292,487543764,493926051,500276664,506089953,511472590,516559565,521572274,527242126,532989303,539991315,546238407,552519557,558883398,565221230,571396753,577489864,583607803,590048332,596557006,603326264,609890382,616322999,622129623,627237460,632076185,636694039,640902908,645091043,649324377,653827123,658048573,661915432,665343114,669105297,673427568,677403904,681324088,685161311,688902732,692352466,695908386,699479954,703088060,706447475,709938957,713527426,716934646,719410333,721741809,722063169,722044507,721864510,721939984,722119579,722645436,722625805,722665387,722416236,722860143,720319443,718843430,718096137
French Polynesia,PYF,"Population ages 15-64, total",SP.POP.1564.TO,44678,45301,45968,47031,48451,49923,51471,53125,54914,56829,58868,61237,63940,66744,69580,72430,75320,78296,81405,84685,88153,91809,95643,99560,103229,106656,110070,113448,116697,119679,122458,125162,127846,130543,133295,136120,139084,142342,145805,149371,153108,157007,160886,164701,168439,172041,175535,178652,180855,182345,183646,184824,186036,187465,188976,190443,191858,192907,193384,193627,194013,194427,194900,195493
Qatar,QAT,"Population ages 15-64, total",SP.POP.1564.TO,18860,21503,25164,29375,34046,39108,44736,51074,58059,65588,72805,80081,88585,98292,109120,120912,133505,146785,160657,174986,189591,204259,218901,233537,248206,262926,275281,285061,295022,305638,316701,328034,339491,350971,362437,373883,385351,403205,429158,457157,485550,514000,542383,570791,592684,629919,765501,997829,1204823,1368668,1378341,1379532,1455029,1614925,1819004,1992883,2110785,2167521,2191065,2223655,2329067,2082912,2215176,2211606
Romania,ROU,"Population ages 15-64, total",SP.POP.1564.TO,11967039,12069053,12173386,12299523,12449524,12613113,12826382,13052501,13174840,13273326,13414698,13548686,13656369,13726921,13775770,13844678,13892528,13893665,13905058,13897784,13899383,13953592,14151171,14486364,14749247,14912314,15031416,15118535,15193499,15275081,15343333,15278080,15215547,15257508,15288745,15306677,15306144,15282641,15239735,15220012,15235936,15074862,14863301,14817625,14787034,14731322,14647449,14415381,14147386,13983295,13851476,13735235,13636951,13557804,13447831,13302887,13144425,12980149,12813963,12659691,12500209,12348075,12280355,12268661
Russian Federation,RUS,"Population ages 15-64, total",SP.POP.1564.TO,76139336,76380350,77190166,78177042,79470049,80926362,81935982,83011967,84029082,85093306,86300883,87427497,88417207,89431353,90403534,91306334,92261988,93071420,93757034,94294989,94734916,95355732,96018722,96381537,96836738,97480710,98109228,98653903,99063666,99360729,99278485,99317015,99209159,99103451,99154754,99339855,99483365,99813925,100589974,101481689,102111644,102535451,102673286,102506328,102223870,101961173,101783589,101855651,102226047,102678848,103034385,103014976,102624136,102146264,101487154,100685440,99951021,99236636,98555561,97886135,97109905,96323352,95535540,94753195
Rwanda,RWA,"Population ages 15-64, total",SP.POP.1564.TO,1441506,1465430,1487910,1508675,1537786,1585204,1645863,1715674,1791122,1868183,1945669,2021891,2097720,2175352,2254418,2334684,2414944,2492985,2568269,2642007,2715469,2790057,2867187,2947711,3031891,3119771,3211216,3306207,3405024,3507257,3594298,3669583,3762371,3931056,3244429,2597434,3135315,3697961,3949847,4089948,4224107,4349636,4473954,4616895,4771019,4918986,5062142,5203639,5347783,5499220,5659120,5823405,5988796,6157559,6330080,6505626,6686971,6875099,7071989,7279837,7495574,7713206,7934223,8155940
South Asia,SAS,"Population ages 15-64, total",SP.POP.1564.TO,315057806,321221698,327340217,333392283,340016995,347285395,354762503,362778944,371104544,379469850,388661637,397758615,406954348,417052912,427661543,438959096,450620176,462716744,474926240,487532118,500708004,513552919,526532696,540111902,553860182,567860281,582309652,597178592,612556016,628494541,644854249,661566078,678738327,696540948,714598841,733081984,752368896,772137442,792345496,812968630,833819835,854780654,875504825,896120313,917182671,938253528,959401253,980676953,1001707269,1023027693,1044645250,1066113658,1087170822,1107304074,1127585532,1147259020,1166875779,1186423457,1205369375,1223802986,1242334556,1260008672,1276436634,1292955034
Saudi Arabia,SAU,"Population ages 15-64, total",SP.POP.1564.TO,1299820,1342287,1385858,1429417,1475130,1524737,1576932,1633162,1695140,1763467,1839309,1926796,2028637,2143092,2267712,2400622,2544302,2701863,2872714,3055570,3250108,3461707,3692868,3937113,4186696,4437808,4704039,4989956,5272760,5557296,5857478,6169718,6493687,6828089,7175658,7537663,7912841,8301402,8703572,9119831,9623122,10238775,10917727,11655049,12442428,13269099,14122979,14991743,15865810,16738474,16779841,17744186,18669330,19853284,20472192,21677481,22556583,22475284,21728276,21585428,22713541,22218616,23376260,24310561
Sudan,SDN,"Population ages 15-64, total",SP.POP.1564.TO,4234699,4367038,4506385,4651004,4798408,4953185,5116352,5285593,5461741,5643926,5833827,6028054,6228534,6462144,6707850,6963864,7234427,7513854,7861301,8243024,8649449,9060979,9454459,9798143,10029088,10215708,10412104,10621975,10831687,11032815,11231410,11431775,11636304,11881981,12184059,12514480,12810673,13118666,13487339,13864776,14253904,14654854,15061775,15436584,15810920,16220152,16649856,17114022,17639061,18216952,18698948,19079232,19517038,20032656,20708687,21519927,22346145,23352681,24391749,25234655,26003649,26805664,27636440,28093476
Senegal,SEN,"Population ages 15-64, total",SP.POP.1564.TO,1771036,1819521,1871123,1924306,1979302,2037597,2099606,2164798,2232417,2301784,2372674,2444911,2518130,2591738,2663004,2728192,2786137,2834382,2877521,2924040,2975847,3033877,3098301,3168886,3245675,3331212,3428139,3534245,3646812,3765422,3889896,4020154,4155644,4295155,4435979,4575049,4711268,4845600,4981196,5121019,5265731,5414643,5572754,5728829,5876342,6026050,6177101,6328582,6481490,6636000,6792648,6962958,7148774,7368230,7625778,7896747,8178304,8471865,8778713,9097126,9425714,9763305,10109900,10445224
Singapore,SGP,"Population ages 15-64, total",SP.POP.1564.TO,871611,897984,924016,952467,985054,1019160,1056441,1093622,1128523,1164072,1203107,1247936,1294926,1343656,1391175,1437119,1481773,1527051,1570389,1615038,1662243,1774208,1878038,1915888,1959043,1963029,1963663,2002034,2062700,2132249,2224433,2293284,2365662,2428912,2511383,2599387,2722920,2831939,2939242,2964377,3019284,3106950,3136479,3092918,3140746,3230016,3355478,3533146,3762251,3900399,3986722,4083263,4187193,4250665,4296300,4334971,4375412,4355734,4352323,4381019,4334889,4121421,4244893,4445169
Solomon Islands,SLB,"Population ages 15-64, total",SP.POP.1564.TO,71007,72831,74651,76486,78320,79973,81480,83021,84606,86243,88042,89985,91944,93911,95885,97833,100444,103888,107576,111457,115533,119814,124298,128962,133808,138860,144204,149921,156003,162341,168809,175319,181828,188353,194950,201664,208524,215534,222690,229912,236625,242794,248863,254794,260545,266099,271455,276634,281688,287091,295894,307988,320627,333776,347390,361438,375904,390788,406085,419000,430855,444244,457927,472086
Sierra Leone,SLE,"Population ages 15-64, total",SP.POP.1564.TO,1314618,1333609,1353075,1371133,1386746,1403651,1422720,1442518,1462928,1483974,1505980,1528228,1550829,1574349,1598321,1622820,1647801,1674380,1703100,1733078,1764684,1797590,1831861,1868296,1906420,1945829,1990725,2041584,2094389,2145067,2229808,2254129,2209551,2202491,2208821,2209958,2218532,2245502,2265769,2274392,2327678,2468946,2615922,2725973,2823096,2905238,2976268,3049645,3135235,3230279,3329959,3430701,3534185,3642068,3755342,3871587,3993434,4120862,4250587,4381212,4513949,4649793,4787999,4929231
El Salvador,SLV,"Population ages 15-64, total",SP.POP.1564.TO,1428914,1465774,1502519,1538479,1576427,1616992,1658445,1700083,1742148,1785005,1832394,1883870,1937076,1993443,2051832,2111338,2171804,2234767,2300759,2364550,2411836,2440635,2481794,2541764,2606739,2674562,2742670,2811937,2877203,2936460,2994266,3048595,3101156,3158314,3216244,3270448,3320197,3364663,3403108,3435207,3461307,3482619,3500909,3516783,3529697,3539541,3546545,3571334,3617515,3667027,3718465,3771018,3824548,3878354,3929860,3975594,4015416,4048094,4071295,4087989,4112199,4143937,4177751,4214153
San Marino,SMR,"Population ages 15-64, total",SP.POP.1564.TO,10011,10272,10560,10880,11217,11484,11607,11661,11706,11754,11802,11943,12177,12327,12379,12414,12499,13181,13942,14233,14532,14851,15128,15345,15489,15611,15750,15807,15963,16238,16491,16726,16971,17235,17484,17676,17848,18043,18235,18439,18639,18822,19004,19181,20233,20439,20617,21251,21486,22373,22446,21959,22474,22107,21781,21906,22041,22545,23016,23110,23175,22741,22257,22220
Somalia,SOM,"Population ages 15-64, total",SP.POP.1564.TO,1507962,1539437,1573386,1609297,1647889,1692569,1741527,1791360,1842266,1894097,1947158,2000808,2055382,2111831,2168971,2226358,2284420,2345853,2515582,2841585,3088899,3104820,3105941,3196153,3303240,3426878,3557421,3671911,3656865,3573684,3536373,3411317,3290642,3398830,3562810,3682978,3809675,3937524,4096114,4257151,4423051,4594940,4761156,4928644,5096242,5246325,5368314,5507180,5670451,5828757,5993808,6089525,6198268,6417140,6660909,6901553,7178536,7476840,7764810,8070658,8397226,8724225,9014300,9318231
Serbia,SRB,"Population ages 15-64, total",SP.POP.1564.TO,4395501,4428235,4464780,4504313,4546317,4590739,4642999,4689561,4740967,4844351,4895341,4941944,4975327,4998521,5026909,5054888,5087722,5117229,5148677,5183638,5315282,5355774,5398063,5437538,5468183,5485213,5492034,5492489,5492424,5487944,5480431,5257698,5246447,5235446,5223299,5209660,5188707,5157497,5124398,5097235,5075871,5064692,5060094,5044782,5033198,5020886,5007172,4995960,4986513,4978695,4970062,4938506,4904139,4854885,4798999,4737929,4678347,4619462,4555857,4492338,4427040,4360551,4236438,4193227
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-64, total",SP.POP.1564.TO,122813459,125568861,128413110,131287661,134235172,137304371,140470015,143761793,147209390,150773697,154453494,158222762,162056833,166148141,170532843,175080443,179712914,184414051,189568277,195070954,200632380,206535143,212860777,219226670,225601875,232258597,239128594,246236726,253507614,260970653,268662808,276442401,284320529,292672399,301215542,309705285,318028589,326543376,336080326,346106122,356262008,366692876,377422803,388443480,399786650,411380683,423197125,435405765,448211271,461481545,475214305,489459212,504092720,519304945,534946762,551201665,567893179,585312631,603783554,622634858,642115910,662102190,682322644,703077571
South Sudan,SSD,"Population ages 15-64, total",SP.POP.1564.TO,1599270,1624415,1649894,1673723,1699415,1725190,1744027,1760107,1777840,1795848,1814059,1840262,1874346,1914405,1960324,2007260,2054852,2102655,2150384,2198260,2246156,2294265,2343558,2389262,2426985,2462726,2501796,2515078,2495034,2466212,2474520,2524223,2557155,2572695,2627664,2703844,2763492,2838146,2908292,3002136,3141888,3282655,3418599,3563045,3743024,3959708,4200231,4461347,4733180,4999063,5329185,5687481,5972542,6205383,6176738,6040616,5819652,5378850,5317490,5609101,5871358,6041791,6206036,6572632
Sub-Saharan Africa,SSF,"Population ages 15-64, total",SP.POP.1564.TO,122836551,125592440,128437113,131312034,134259888,137329418,140495393,143787513,147235487,150800233,154480542,158250404,162085379,166177439,170563022,175111697,179745185,184447440,189602389,195105903,200668129,206571743,212897952,219264104,225639777,232296994,239167372,246277338,253548621,261012243,268704967,276485471,284364107,292717193,301261803,309752455,318076705,326592347,336130642,346157894,356314716,366746090,377478123,388498619,399842021,411436749,423254827,435464217,448271516,461542498,475277408,489521010,504155396,519368989,535011975,551268524,567961095,585381487,603853123,622705049,642186638,662173318,682408407,703163244
Small states,SST,"Population ages 15-64, total",SP.POP.1564.TO,4489102,4561756,4648284,4740046,4835985,4929967,5020714,5110563,5203021,5302287,5408264,5521201,5638571,5758932,5877915,6001566,6135535,6277186,6419980,6561275,6702129,6841760,6980006,7113006,7244216,7380891,7518246,7653093,7789335,7929641,8072956,8202556,8291080,8365873,8456223,8548779,8683441,8844463,9018162,9137847,9263745,9467939,9693802,9901437,10095698,10296298,10508168,10733328,10949488,11164745,11350426,11460590,11611739,11777970,11948312,12126465,12309447,12515557,12682119,12816933,12939178,13105512,13282196,13467687
Sao Tome and Principe,STP,"Population ages 15-64, total",SP.POP.1564.TO,43186,42587,41360,40328,39489,38820,38320,37993,37817,37770,38227,39166,40134,41109,42136,43244,44457,45780,47182,48583,49910,51135,52209,53241,54413,55522,56582,57871,59339,60856,62380,63700,64831,66022,67274,68590,69977,71446,73010,74639,76285,78079,80244,82597,84901,87202,89505,91779,94035,96311,98631,100994,103140,105071,107066,109175,111415,113775,116248,118869,122254,126108,129820,133564
Suriname,SUR,"Population ages 15-64, total",SP.POP.1564.TO,133165,136682,140295,144167,148187,152102,156189,160701,165857,171793,178519,185956,191374,194171,196454,198337,199947,201343,202464,203184,205483,209527,213449,217312,221365,225835,230336,234099,238043,242294,245234,247249,249234,250619,252684,258004,265475,273353,281592,289948,298151,306050,313553,320549,325797,329617,333497,337521,341792,346323,351144,356297,361761,367490,373343,379150,384797,390125,395086,400196,405252,409622,413714,417783
Slovak Republic,SVK,"Population ages 15-64, total",SP.POP.1564.TO,2508054,2575607,2602935,2633840,2663840,2695200,2731606,2770282,2808595,2846772,2873987,2901825,2940063,2974318,3002114,3028101,3056056,3081692,3106011,3131376,3159338,3194256,3232313,3268262,3293829,3310787,3325671,3340478,3360199,3386166,3417597,3437665,3457202,3490944,3528058,3563587,3595651,3627020,3658780,3691616,3717115,3741889,3770339,3794737,3816881,3836050,3853022,3868025,3881101,3887876,3886715,3884005,3877479,3863553,3845988,3824747,3797828,3766947,3735731,3705908,3678223,3644696,3609998,3583927
Slovenia,SVN,"Population ages 15-64, total",SP.POP.1564.TO,1033660,1037627,1043679,1053163,1064340,1077301,1092643,1107436,1120504,1130161,1140365,1150430,1158635,1166172,1169960,1179314,1195642,1209463,1222063,1234979,1250201,1260182,1270216,1286942,1301156,1311815,1335398,1358196,1363289,1365541,1369616,1374652,1376828,1376972,1379364,1381978,1383242,1384896,1383867,1387845,1395104,1398679,1402074,1405285,1407027,1408337,1411092,1416571,1413456,1420666,1423651,1421142,1415080,1406626,1396953,1385826,1374712,1363515,1357416,1358304,1361114,1357746,1352205,1351536
Sweden,SWE,"Population ages 15-64, total",SP.POP.1564.TO,4926500,4970776,5015377,5054246,5093400,5134381,5169417,5190274,5203850,5229504,5266893,5286750,5280366,5266542,5259066,5259204,5263706,5273125,5285917,5304558,5328421,5349937,5367759,5381442,5391841,5394545,5396456,5410648,5433473,5467070,5502089,5526024,5543705,5562831,5593896,5621611,5634723,5645639,5659741,5678815,5705154,5738916,5775874,5815118,5854272,5897414,5951852,6007406,6050672,6084539,6106870,6113633,6114778,6121018,6139307,6169369,6221865,6288271,6346978,6400936,6440267,6473749,6519659,6555238
Eswatini,SWZ,"Population ages 15-64, total",SP.POP.1564.TO,173369,176307,179401,182678,186666,191657,197136,202792,208530,214283,220064,225900,231821,237863,244077,250488,257219,264457,272147,280146,288394,296862,305678,315016,324899,336869,351170,366789,389065,413371,434941,458004,481009,498088,491435,486649,502156,517958,533476,548437,562504,574909,585466,594211,601522,607723,613125,620101,629494,638980,647472,655016,661785,668446,675737,683652,691414,700066,710201,720748,732801,745579,756148,765180
Sint Maarten (Dutch part),SXM,"Population ages 15-64, total",SP.POP.1564.TO,1383,1536,1721,1928,2142,2370,2620,2880,3151,3432,3716,3999,4312,4684,5099,5535,5978,6425,6871,7312,7750,8366,9359,10590,11889,13231,14601,15984,17373,18767,20161,21570,22603,22868,22742,22600,22448,22296,22152,22006,21860,21856,22113,22483,22845,23191,23491,23753,24008,24268,24508,24890,25491,26118,26700,27234,27702,28122,28516,28874,29212,29539,29912,30348
Seychelles,SYC,"Population ages 15-64, total",SP.POP.1564.TO,23092,23579,24003,24373,24716,25047,25378,25720,26097,26536,27048,27642,28546,29298,30179,31254,32271,33389,34112,34949,35749,36600,37175,37434,37902,38397,38778,40612,41007,41590,42159,43070,43578,44794,46261,47170,48116,48971,50316,51772,52708,53214,55320,55139,55371,56066,57702,58452,60245,60953,63103,61798,62676,64044,65213,66859,67916,68856,69569,70191,70728,71128,85763,85673
Syrian Arab Republic,SYR,"Population ages 15-64, total",SP.POP.1564.TO,2322180,2380537,2442432,2513267,2584677,2654761,2730112,2810526,2895885,2986423,3082683,3187476,3299351,3413279,3529650,3649510,3774357,3905976,4043876,4186793,4333872,4487718,4654231,4835142,5027941,5229946,5437988,5652963,5876689,6109056,6351172,6602143,6864757,7137482,7413942,7688438,7960620,8236093,8521316,8817803,9122749,9437238,9760343,10090224,10443664,10820833,11492492,12510043,13062362,13247542,13584907,13829200,13635170,12619123,11403975,10737014,10655861,10822397,11276479,12090074,12811514,13415096,14240713,15331228
Turks and Caicos Islands,TCA,"Population ages 15-64, total",SP.POP.1564.TO,2759,2777,2792,2806,2817,2812,2795,2775,2750,2715,2696,2761,2889,3015,3142,3267,3397,3541,3687,3839,4050,4353,4700,5056,5420,5794,6164,6516,6856,7205,7597,8061,8568,9094,9623,10143,10664,11182,11708,12245,12796,13409,14184,15069,15948,16816,17663,18487,19309,20159,21033,21935,23024,24296,25445,26691,28023,29234,30459,31638,32511,33094,33479,33670
Chad,TCD,"Population ages 15-64, total",SP.POP.1564.TO,1678167,1705062,1731842,1758790,1788826,1822029,1854958,1887215,1919802,1953160,1987495,2022330,2058167,2095655,2132326,2165211,2193064,2217157,2240829,2276968,2239254,2202490,2353715,2514176,2512645,2501260,2582942,2689368,2790424,2890533,2957840,3073882,3222436,3260747,3298606,3468783,3637726,3741052,3856192,3989346,4120541,4246243,4390225,4588489,4835310,5053153,5238164,5419265,5619119,5831074,6034121,6258465,6494446,6747693,7011908,7237966,7472039,7741655,8030637,8314155,8609991,8962370,9327462,9889053
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 15-64, total",SP.POP.1564.TO,491067486,492822752,498749040,506813366,514786578,525385242,539028804,554423405,570585300,586743199,604070999,621602130,639410348,656769923,670982727,683265965,695069572,710958301,734528077,759292302,782135140,804778875,827082041,851041456,876405886,901305884,925695519,948993167,971667701,992549340,1010643834,1028197450,1045857077,1062956304,1080713216,1099314138,1118898395,1140219422,1160943047,1180249121,1199703586,1219955562,1241462928,1262840331,1283941627,1305661321,1324839042,1340471215,1354687465,1367517495,1379273060,1390529183,1401362342,1410589155,1418191564,1424462419,1429775328,1433466686,1435830115,1438253703,1440521986,1443302055,1445937964,1449305069
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-64, total",SP.POP.1564.TO,191445687,192958452,195389954,198240832,201642896,205186505,208350312,211728015,214940530,218231888,221624389,224983483,228301122,231627466,234895806,238075612,241285737,244270916,247110740,249504325,251881342,254718678,257864425,260842936,263698341,266549250,269339786,272002989,274409414,276550453,278105654,279310639,280270804,281119754,281991276,283121765,284516951,286105087,288250385,290747914,292980299,294889849,296441677,297789395,298962510,300080483,301321212,302297521,304214481,306486924,308493240,309969968,310725309,311249152,311371498,311048339,310682694,310206092,309776983,309301404,308393582,306964065,304273309,301619530
Togo,TGO,"Population ages 15-64, total",SP.POP.1564.TO,877418,892034,907309,923295,941919,967074,1000243,1039725,1082622,1125175,1164746,1200321,1232309,1262274,1291571,1320641,1349803,1379652,1411162,1446077,1486408,1533097,1585445,1641492,1699638,1758101,1816934,1878130,1941788,2007489,2075298,2145034,2216444,2213087,2232272,2342746,2443493,2536603,2625935,2716537,2805503,2890673,2973223,3057249,3145245,3234495,3335474,3442177,3547256,3650844,3748632,3847507,3947874,4050863,4157712,4268126,4382035,4499861,4621214,4745601,4874522,5009380,5150939,5299164
Thailand,THA,"Population ages 15-64, total",SP.POP.1564.TO,14210554,14552086,14913499,15289216,15692156,16141685,16624178,17130065,17662512,18223831,18824011,19454665,20118483,20822374,21551506,22301359,23065633,23868507,24717617,25590108,26486768,27401157,28340655,29323997,30331226,31335249,32324126,33304749,34284923,35231815,36179208,37117504,38000321,38826148,39598715,40348975,41083771,41797403,42487532,43153078,43791011,44393555,44954503,45481007,45977118,46459619,46953562,47460218,47959958,48437100,48884392,49318209,49730962,50070331,50313930,50484864,50653451,50806258,50873412,50866506,50818801,50723517,50552066,50329420
Tajikistan,TJK,"Population ages 15-64, total",SP.POP.1564.TO,1172844,1185039,1200791,1220719,1245790,1278719,1317274,1359371,1404870,1452929,1501829,1551627,1604205,1660659,1720675,1783946,1850226,1918975,1988823,2055987,2119647,2183148,2249184,2317845,2387793,2464942,2550523,2638995,2727619,2796070,2848957,2909967,2948998,2965244,3001905,3060082,3129158,3192796,3248392,3310701,3400571,3516753,3636499,3757417,3878620,4000505,4120960,4238047,4353011,4470253,4591141,4709593,4835297,4973348,5112650,5249679,5385131,5518481,5644999,5765019,5878391,5990523,6102916,6217641
Turkmenistan,TKM,"Population ages 15-64, total",SP.POP.1564.TO,898373,907770,918650,931514,948788,970629,993756,1017336,1042856,1071477,1102981,1137531,1175279,1216066,1258993,1303220,1348714,1395377,1443240,1492616,1543317,1595120,1648011,1701357,1754483,1807598,1861258,1915401,1970057,2024041,2076656,2129056,2177493,2227911,2279983,2328943,2383404,2446377,2517607,2599366,2689538,2782393,2876279,2969717,3063658,3158972,3255681,3355196,3457791,3562692,3668297,3772128,3872623,3968749,4060041,4147086,4229804,4307869,4381074,4449910,4515703,4580443,4646522,4717450
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 15-64, total",SP.POP.1564.TO,111575960,114389149,117346099,120459380,123750112,127187736,130745857,134440658,138265360,142213012,146267422,150431838,154733912,159179735,163763317,168466492,173268568,178209377,183305665,188513377,193811777,199203708,204661565,210183815,215774989,221395940,227031748,232718043,238485928,244316982,250307683,256406016,262564162,268766167,274977054,281264683,287615223,294029595,300535081,307060396,313483001,319801896,326053541,332246690,338394873,344469297,350549571,356628678,362695569,368677013,374534028,380285380,385908443,391396412,396701004,401776666,406718694,411465522,415853667,419933323,423765107,427218662,430647294,434261525
Timor-Leste,TLS,"Population ages 15-64, total",SP.POP.1564.TO,268512,274606,280875,286875,292959,298063,301847,305798,309964,314410,319172,324268,329714,335367,340143,346233,354878,364261,373995,382976,390465,394336,395656,397521,399926,402749,405742,408778,411834,416272,422743,431384,441708,452429,463741,475745,488558,502300,516896,458624,409996,447366,484898,506585,514265,523410,535085,547156,559848,572723,585812,599919,615477,632520,650975,670248,689872,709970,730914,752760,775192,797676,818296,836608
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 15-64, total",SP.POP.1564.TO,51569509,52587676,53695142,54878084,56172014,57566978,59055178,60658252,62358802,64150749,65999033,67883033,69812218,71829337,73960505,76212582,78504727,80889142,83445775,86103050,88902494,92420030,96036425,99218623,102559198,105975642,109485476,113057719,116578545,120158483,124095392,128124587,131923999,135335878,138979026,143282110,147780846,152561254,157730046,163135618,168662564,174262360,179464832,184751229,190573304,196461507,202320544,207827417,212743452,217392748,221939261,226168389,230154855,234018359,237637051,241031004,244632014,248433517,252541160,257042839,261508248,266180412,271577875,277575526
Tonga,TON,"Population ages 15-64, total",SP.POP.1564.TO,33860,34810,35750,36688,37668,38687,39754,40595,41216,41882,42583,43320,44092,44918,45908,47080,48327,49324,49995,50564,51051,51484,51890,52283,52627,52889,53059,53432,53980,54375,54635,54800,54905,54989,55091,55207,55336,55798,56541,57206,57781,58246,58593,58841,59037,59239,59462,59777,60159,60505,60839,61057,61062,60956,60828,60751,60634,60637,60856,61048,61195,61107,60774,60430
South Asia (IDA & IBRD),TSA,"Population ages 15-64, total",SP.POP.1564.TO,315057806,321221698,327340217,333392283,340016995,347285395,354762503,362778944,371104544,379469850,388661637,397758615,406954348,417052912,427661543,438959096,450620176,462716744,474926240,487532118,500708004,513552919,526532696,540111902,553860182,567860281,582309652,597178592,612556016,628494541,644854249,661566078,678738327,696540948,714598841,733081984,752368896,772137442,792345496,812968630,833819835,854780654,875504825,896120313,917182671,938253528,959401253,980676953,1001707269,1023027693,1044645250,1066113658,1087170822,1107304074,1127585532,1147259020,1166875779,1186423457,1205369375,1223802986,1242334556,1260008672,1276436634,1292955034
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-64, total",SP.POP.1564.TO,122836551,125592440,128437113,131312034,134259888,137329418,140495393,143787513,147235487,150800233,154480542,158250404,162085379,166177439,170563022,175111697,179745185,184447440,189602389,195105903,200668129,206571743,212897952,219264104,225639777,232296994,239167372,246277338,253548621,261012243,268704967,276485471,284364107,292717193,301261803,309752455,318076705,326592347,336130642,346157894,356314716,366746090,377478123,388498619,399842021,411436749,423254827,435464217,448271516,461542498,475277408,489521010,504155396,519368989,535011975,551268524,567961095,585381487,603853123,622705049,642186638,662173318,682408407,703163244
Trinidad and Tobago,TTO,"Population ages 15-64, total",SP.POP.1564.TO,455060,464091,471885,479551,487318,495290,503251,511230,519584,529013,540958,554670,568324,582209,596756,612025,627921,644140,659950,674471,686899,696909,705054,712186,718734,726401,735472,744763,754460,764329,774393,785043,796561,809025,822283,836353,851065,866082,881261,896556,912164,927937,943222,957412,970258,939818,947026,954269,960450,962640,968123,974403,977376,978194,978012,977025,975664,973222,973314,972739,967776,964664,960759,958885
Tunisia,TUN,"Population ages 15-64, total",SP.POP.1564.TO,2255937,2276907,2298071,2318147,2339575,2368937,2407504,2455359,2514624,2581890,2653275,2728889,2808584,2892485,2980948,3073950,3168118,3264217,3367533,3477621,3592339,3710418,3828651,3944153,4066087,4193009,4316205,4440822,4569929,4703849,4842577,4988929,5141894,5297685,5449140,5591790,5729820,5865873,6002396,6140839,6281282,6423040,6564038,6702874,6834903,6955672,7067765,7174378,7276036,7372319,7461528,7542432,7615318,7680269,7738809,7790714,7836951,7879518,7917268,7949510,7978898,8010043,8049960,8100943
Turkiye,TUR,"Population ages 15-64, total",SP.POP.1564.TO,15249413,15611305,15965328,16326730,16692876,17066094,17466424,17896852,18344080,18808871,19295977,19816316,20360604,20912217,21473532,22057486,22677218,23318350,23957150,24585133,25215986,25833546,26538306,27368237,28214146,29063869,29908291,30745491,31593159,32447065,33298282,34137759,34977990,35850902,36752098,37646679,38524664,39390967,40237678,41060267,41854612,42623356,43363567,44072154,44750340,45397284,46021824,46246715,47036320,47947506,48939294,49906856,50781732,51676026,52637279,53594394,54452527,55200688,55932131,56579745,56923584,57311814,57863429,58157532
Tuvalu,TUV,"Population ages 15-64, total",SP.POP.1564.TO,3080,3042,3014,2998,2984,2973,2954,2922,2895,2914,2972,3026,3082,3139,3266,3466,3688,3934,4197,4413,4561,4700,4829,4946,5044,5113,5160,5195,5223,5249,5274,5300,5313,5316,5332,5354,5374,5401,5439,5477,5513,5551,5589,5661,5774,5892,6012,6140,6281,6419,6556,6688,6794,6848,6863,6869,6867,6844,6763,6635,6511,6381,6208,6000
